S_1	S_2	prS_1	prS_2	mean_S	sd_S	tot_S	D_1	D_2	mean_D	sd_D	Pi_1	Pi_2	mean_Pi	sd_Pi	FST_2_1	PI_2_1	
8	10	1	3	9	1.41421	11	-0.289904	-0.406097	-0.348	0.0821608	2.26667	2.29538	2.28103	0.0203067	0.0135463	2.31282	
4	17	1	14	10.5	9.19239	18	0.169543	0.659832	0.414688	0.346686	1.29524	5.28923	3.29223	2.82418	0.161915	4.09487	
125	129	6	10	127	2.82843	135	2.73679	2.55163	2.64421	0.130934	62.3619	55.7354	59.0486	4.68566	0.0161657	59.9077	
311	316	4	9	313.5	3.53553	320	3.13506	3.63226	3.38366	0.351572	163.219	158.431	160.825	3.38582	-0.0436574	154.056	
115	109	10	4	112	4.24264	119	2.21263	1.37639	1.79451	0.591312	53.181	38.5938	45.8874	10.3146	0.0116335	46.1923	
12	15	4	7	13.5	2.12132	19	-0.94008	-1.94694	-1.44351	0.711961	2.8	1.72615	2.26308	0.759324	0.0311267	2.31538	
45	49	8	12	47	2.82843	57	0.0320298	0.25139	0.14171	0.155111	13.9429	13.6862	13.8145	0.181517	-0.0147694	13.6103	
49	46	7	4	47.5	2.12132	53	-1.92322	2.66481	0.370797	3.24423	8.33333	20.4923	14.4128	8.59769	0.190838	18.3923	
25	22	6	3	23.5	2.12132	28	-1.90413	-1.40915	-1.65664	0.350002	4.17143	3.52	3.84571	0.46063	-0.0224562	3.75385	
102	105	17	20	103.5	2.12132	122	1.93297	1.1958	1.56438	0.521256	45.2	35.9169	40.5585	6.56413	0.149447	47.3205	
22	12	13	3	17	7.07107	25	-0.374168	0.187735	-0.0932164	0.397326	6.15238	3.32	4.73619	2.0028	0.0672091	5.00769	
4	5	0	1	4.5	0.707107	5	0.0702692	0.0875529	0.078911	0.0122214	1.25714	1.35077	1.30396	0.0662038	-0.0534657	1.23846	
16	19	3	6	17.5	2.12132	22	0.679004	0.361004	0.520004	0.22486	5.75238	5.48308	5.61773	0.190427	-0.0127496	5.54359	
29	49	11	31	39	14.1421	60	1.14614	-0.751474	0.197334	1.34182	11.3524	10.3138	10.8331	0.734355	0.130394	12.4205	
34	45	14	25	39.5	7.77817	59	-0.331573	-0.152403	-0.241988	0.126692	9.6381	11.32	10.479	1.18929	0.116797	11.9205	
27	29	3	5	28	1.41421	32	-0.119399	-0.397044	-0.258221	0.196325	8.06667	6.78462	7.42564	0.906547	0.0466414	7.76154	
0	1	0	1	0.5	0.707107	1	0	-0.310532	-0.155266	0.219579	0	0.212308	0.106154	0.150124	0.043302	0.115385	
13	33	4	24	23	14.1421	37	-0.972239	-0.982976	-0.977607	0.00759237	3.00952	6.37231	4.69092	2.37785	0.030127	4.9	
5	4	1	0	4.5	0.707107	5	0.679823	2.59833	1.63907	1.35659	1.84762	2.06769	1.95766	0.155615	0.0193116	2	
153	159	7	13	156	4.24264	166	2.0561	3.00241	2.52925	0.669139	68.9905	73.36	71.1752	3.08972	0.00575301	71.6538	
11	10	2	1	10.5	0.707107	12	-0.0999767	1.16163	0.530826	0.89209	3.29524	3.55077	3.423	0.180688	0.00997137	3.46154	
452	23	435	6	237.5	303.349	458	2.3368	0.408244	1.37252	1.3637	212.076	6.70462	109.39	145.22	0.374616	154.597	
23	41	7	25	32	12.7279	48	0.107443	-0.420424	-0.15649	0.373258	7.25714	9.55077	8.40396	1.62184	0.0693202	9.08718	
807	702	113	8	754.5	74.2462	815	0.020376	2.73691	1.37864	1.92088	249.324	310.003	279.663	42.9067	0.0906249	309.264	
168	172	0	4	170	2.82843	172	2.33811	3.43418	2.88614	0.77504	79.0286	84.2431	81.6358	3.68721	-0.0369725	78.7744	
14	17	3	6	15.5	2.12132	20	0.770798	-0.279542	0.245628	0.742702	5.14286	4.10154	4.6222	0.736324	0.305071	6.57179	
140	143	1	4	141.5	2.12132	144	3.15255	3.47556	3.31406	0.228406	73.8667	70.5262	72.1964	2.3621	-0.050896	68.6744	
33	41	8	16	37	5.65685	49	-0.427274	-0.579743	-0.503508	0.107812	9.12381	9.09846	9.11114	0.0179237	0.00831999	9.18718	
118	119	6	7	118.5	0.707107	125	1.252	-1.34965	-0.0488222	1.83964	46.6286	20.4677	33.5481	18.4985	0.596009	77.2205	
348	333	25	10	340.5	10.6066	358	1.39455	1.07288	1.23371	0.227455	140.638	110.794	125.716	21.1031	0.397668	205.505	
432	510	34	112	471	55.1543	544	0.580797	-0.459968	0.0604144	0.735932	150.219	118.24	134.23	22.6126	0.00575589	134.518	
9	14	4	9	11.5	3.53553	18	-1.19511	-0.806123	-1.00061	0.275053	1.88571	2.80923	2.34747	0.653025	0.137675	2.75641	
4	3	1	0	3.5	0.707107	4	-0.525375	-0.369821	-0.447598	0.109993	1.02857	0.667692	0.848132	0.25518	-0.0323244	0.817949	
6	7	2	3	6.5	0.707107	9	-1.58555	-0.463025	-1.02429	0.793748	1.00952	1.55692	1.28322	0.38707	-0.00292057	1.28718	
26	28	7	9	27	1.41421	35	-0.216682	-0.397499	-0.307091	0.127857	7.58095	6.54769	7.06432	0.730625	0.0990795	7.81026	
286	285	14	13	285.5	0.707107	299	2.78413	3.31748	3.0508	0.377135	143.171	137.031	140.101	4.3421	-0.031138	135.808	
19	16	11	8	17.5	2.12132	27	-0.282898	-0.677051	-0.479975	0.278708	5.4381	3.38154	4.40982	1.45421	0.0899311	4.78718	
124	129	4	9	126.5	3.53553	133	2.78852	3.07074	2.92963	0.199562	62.3143	60.1969	61.2556	1.4972	-0.0270328	59.6205	
10	26	3	19	18	11.3137	29	-2.0146	-0.597455	-1.30603	1.00207	1.44762	5.70462	3.57612	3.01015	0.329737	5.69231	
9	11	5	7	10	1.41421	16	-0.730634	0.131766	-0.299434	0.609809	2.22857	2.99692	2.61275	0.543307	0.268079	3.62051	
66	8	62	4	37	41.0122	70	-1.85262	-1.51516	-1.68389	0.238617	11.6381	1.08615	6.36212	7.46135	0.216189	7.55385	
485	535	0	50	510	35.3553	535	0.749702	-0.299962	0.22487	0.742225	174.305	129.662	151.983	31.5675	0.00805533	152.521	
27	15	23	11	21	8.48528	38	0.202022	-0.218814	-0.00839602	0.297576	8.70476	3.68308	6.19392	3.55087	0.262043	8.06923	
29	37	4	12	33	5.65685	41	-0.0290336	-0.0623729	-0.0457033	0.0235745	8.85714	9.53538	9.19626	0.479589	-0.00259203	9.18205	
4	12	1	9	8	5.65685	13	-0.326827	-1.12366	-0.725246	0.563449	1.10476	2.09538	1.60007	0.700476	0.00496161	1.62308	
4	25	1	22	14.5	14.8492	26	-0.77356	-1.66225	-1.21791	0.628402	0.933333	3.57538	2.25436	1.86821	0.0320255	2.37949	
4	17	1	14	10.5	9.19239	18	0.119906	-1.3771	-0.628597	1.05854	1.27619	2.71385	1.99502	1.01658	-0.00253461	2.01026	
6	10	0	4	8	2.82843	10	0.401967	1.18084	0.791404	0.550748	2.05714	3.56615	2.81165	1.06703	0.255099	3.86923	
83	87	11	15	85	2.82843	98	0.325423	0.630989	0.478206	0.216068	27.4286	26.4892	26.9589	0.664214	-0.0259543	26.2667	
22	22	5	5	22	0	27	-0.281247	0.539338	0.129045	0.580241	6.30476	6.62462	6.46469	0.226171	-0.0376138	6.23333	
26	41	1	16	33.5	10.6066	42	0.190873	1.27681	0.733843	0.767877	8.3619	14.3692	11.3656	4.24782	0.0501626	12.0974	
3	7	0	4	5	2.82843	7	0.525784	-0.308992	0.108396	0.590276	1.08571	1.64923	1.36747	0.398466	-0.0189469	1.34872	
7	13	1	7	10	4.24264	14	-0.160035	-1.102	-0.631016	0.666067	2.05714	2.30462	2.18088	0.17499	0.0759838	2.36667	
0	2	0	2	1	1.41421	2	0	-1.51314	-0.756571	1.06995	0	0.153846	0.0769231	0.108786	-0.023085	0.0769231	
463	468	1	6	465.5	3.53553	469	2.92796	3.60384	3.2659	0.477922	236.162	233.48	234.821	1.89639	-0.053437	222.89	
6	8	5	7	7	1.41421	13	-0.898955	-1.47363	-1.18629	0.406359	1.37143	1.11385	1.24264	0.182138	0.143503	1.44103	
0	1	0	1	0.5	0.707107	1	0	-1.15559	-0.577794	0.817124	0	0.0769231	0.0384615	0.0543928	-0.023085	0.0384615	
2	7	0	5	4.5	3.53553	7	-1.49051	-0.463025	-0.976766	0.72654	0.266667	1.55692	0.911795	0.912349	0.390349	1.63077	
102	120	2	20	111	12.7279	122	-0.670591	2.47841	0.903908	2.22668	26.5714	51.2892	38.9303	17.4781	0.19239	49.3923	
54	52	12	10	53	1.41421	64	1.36205	-1.30786	0.0270936	1.88791	21.8476	8.97231	15.41	9.10422	0.253537	19.841	
10	12	1	3	11	1.41421	13	-0.41161	-0.039618	-0.225614	0.263038	2.74286	3.10769	2.92527	0.257977	-0.0130149	2.89231	
456	461	7	12	458.5	3.53553	468	1.54612	0.913322	1.22972	0.447452	189.01	148.48	168.745	28.6587	-0.035923	162.505	
1	3	0	2	2	1.41421	3	1.37595	-1.31104	0.0324542	1.89999	0.514286	0.366154	0.44022	0.104745	0.12867	0.5	
496	496	5	5	496	0	501	0.522048	3.82796	2.17501	2.33764	170.448	254.717	212.582	59.5874	0.125285	245.951	
7	2	5	0	4.5	3.53553	7	-1.46642	-0.507208	-0.986815	0.678267	1.27619	0.4	0.838095	0.61956	0.00742815	0.830769	
41	39	15	13	40	1.41421	54	-0.303292	-0.603988	-0.45364	0.212624	11.7143	8.58462	10.1495	2.21301	0.145246	11.7538	
1	2	0	1	1.5	0.707107	2	1.37595	-0.0168154	0.679566	0.984832	0.514286	0.52	0.517143	0.00404061	0.103346	0.576923	
10	10	7	7	10	0	17	-0.62377	-0.0180076	-0.320889	0.428339	2.57143	2.60615	2.58879	0.0245545	0.100626	2.87949	
9	9	2	2	9	0	11	-1.22091	-0.144713	-0.682812	0.760987	1.86667	2.25231	2.05949	0.272689	-0.0190046	2.02564	
22	22	3	3	22	0	25	0.682809	0.838659	0.760734	0.110203	7.88571	7.10154	7.49363	0.554496	-0.036013	7.22564	
37	56	13	32	46.5	13.435	69	-1.13853	0.0777586	-0.530384	0.860044	8.33333	14.9723	11.6528	4.69446	0.274854	16.5205	
6	10	2	6	8	2.82843	12	1.1247	-0.221658	0.451521	0.95202	2.4381	2.44308	2.44059	0.00352258	-0.0104608	2.41538	
287	286	12	11	286.5	0.707107	298	2.83417	0.0994908	1.46683	1.93371	144.667	76.8246	110.746	47.9716	0.168037	130.2	
1	0	1	0	0.5	0.707107	1	-1.15945	0	-0.579723	0.819852	0.133333	0	0.0666667	0.0942809	0.0387324	0.0666667	
63	54	25	16	58.5	6.36396	79	0.0524267	-0.382842	-0.165208	0.307782	19.6095	12.7385	16.174	4.85857	0.0765983	17.3359	
523	527	1	5	525	2.82843	528	3.05668	3.63966	3.34817	0.412227	271.371	264.08	267.726	5.15582	-0.0519853	254.441	
651	850	0	199	750.5	140.714	850	1.76637	1.3151	1.54074	0.319099	279.657	296.034	287.845	11.5801	-0.0257257	280.805	
1	3	0	2	2	1.41421	3	-0.398828	-1.51273	-0.955778	0.787646	0.247619	0.301538	0.274579	0.0381268	-0.0317816	0.266667	
28	41	9	22	34.5	9.19239	50	-0.826066	-0.797587	-0.811827	0.0201377	6.91429	8.48	7.69714	1.10713	0.00684468	7.77436	
2	7	1	6	4.5	3.53553	8	-1.49051	0.954075	-0.268216	1.72858	0.266667	2.40615	1.33641	1.51285	0.149988	1.65641	
156	182	8	34	169	18.3848	190	2.26671	2.23312	2.24991	0.0237522	72.6286	74.6246	73.6266	1.41142	-0.0129902	72.7077	
9	13	1	5	11	2.82843	14	0.19831	-0.289788	-0.0457389	0.345137	2.91429	3.11692	3.0156	0.143286	-0.0279037	2.9359	
2	2	0	0	2	0	2	1.93179	0.0712038	1.0015	1.31564	1.06667	0.541538	0.804103	0.371322	0.21798	1	
26	123	6	103	74.5	68.5894	129	1.13521	-1.27911	-0.0719499	1.70718	10.1714	21.7415	15.9565	8.1813	0.0709329	17.4667	
385	381	16	12	383	2.82843	397	2.35935	1.5842	1.97178	0.548115	181.286	139.557	160.421	29.5067	0.297269	225.19	
90	86	6	2	88	2.82843	92	-0.439898	-2.25039	-1.34514	1.28021	24.8952	9.52308	17.2092	10.8698	0.0366455	17.559	
16	20	5	9	18	2.82843	25	-0.705048	-0.314399	-0.509724	0.27623	4.05714	4.78154	4.41934	0.512225	0.0158341	4.50256	
3	1	2	0	2	1.41421	3	-0.456789	0.668964	0.106088	0.796028	0.780952	0.369231	0.575092	0.291131	0.0196269	0.579487	
157	212	3	58	184.5	38.8909	215	0.374298	1.64993	1.01211	0.902009	52.381	78.6892	65.5351	18.6028	-0.0022301	65.7615	
113	116	10	13	114.5	2.12132	126	-1.93416	0.0895663	-0.922297	1.43099	19.4476	31.0923	25.27	8.23404	-0.0184337	24.9513	
26	37	5	16	31.5	7.77817	42	0.141171	-0.208037	-0.0334331	0.246927	8.26667	9.16	8.71333	0.631682	-0.0168843	8.57949	
607	611	4	8	609	2.82843	615	0.51828	0.165647	0.341964	0.249349	208.419	166.76	187.59	29.4574	-0.0455574	179.069	
127	81	56	10	104	32.5269	137	-0.783257	1.32041	0.268577	1.48752	32.1048	28.4308	30.2678	2.59791	0.0706705	32.4769	
18	22	6	10	20	2.82843	28	-0.427944	-0.623188	-0.525566	0.138058	4.95238	4.77231	4.86234	0.127331	0.0716996	5.23333	
283	292	8	17	287.5	6.36396	300	-2.32779	3.20087	0.436539	3.90935	41.3524	138.138	89.7454	68.4381	0.220421	120.379	
0	1	0	1	0.5	0.707107	1	0	-1.15559	-0.577794	0.817124	0	0.0769231	0.0384615	0.0543928	-0.023085	0.0384615	
5	8	0	3	6.5	2.12132	8	0.303759	-0.453831	-0.0750362	0.535697	1.67619	1.79385	1.73502	0.0831951	-0.00340895	1.73077	
712	803	21	112	757.5	64.3467	824	1.22254	0.605617	0.914081	0.436233	279.095	242.32	260.708	26.004	0.0302305	268.141	
3	4	0	1	3.5	0.707107	4	1.99964	0.653456	1.32655	0.951898	1.54286	1.30462	1.42374	0.168462	0.0111024	1.4359	
198	196	20	18	197	1.41421	216	0.321044	0.912534	0.616789	0.418247	65.3143	63.2031	64.2587	1.49285	-0.0197858	62.9872	
25	31	8	14	28	4.24264	39	-0.71825	-0.555429	-0.636839	0.115132	6.3619	6.91077	6.63634	0.388106	0.275714	9.2	
2	3	0	1	2.5	0.707107	3	1.76883	0.0911834	0.930005	1.18627	1.02857	0.815385	0.921978	0.150746	0.0131389	0.930769	
191	197	8	14	194	4.24264	205	2.99559	3.36048	3.17804	0.258018	98.5429	95.4462	96.9945	2.1897	-0.0489521	92.4436	
532	538	3	9	535	4.24264	541	0.554037	0.244916	0.399477	0.218582	183.99	149.64	166.815	24.2895	-0.0443778	159.436	
28	188	12	172	108	113.137	200	-0.594261	1.26058	0.333157	1.31157	7.39048	64.9631	36.1768	40.71	0.652453	120.167	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	13	2	6	11	2.82843	15	-0.214554	-0.868179	-0.541367	0.462183	2.60952	2.53846	2.57399	0.0502486	-0.0271767	2.50513	
18	32	2	16	25	9.89949	34	0.591985	-0.710456	-0.0592357	0.920965	6.34286	6.78769	6.56527	0.314546	0.246808	8.74359	
15	9	12	6	12	4.24264	21	-1.1735	-0.895153	-1.03433	0.196819	3.25714	1.70154	2.47934	1.09998	0.0685174	2.62308	
14	26	4	16	20	8.48528	30	-0.842527	0.170118	-0.336205	0.716048	3.39048	7.12923	5.25985	2.6437	0.128427	6.16667	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253	254	2	3	253.5	0.707107	256	1.44341	3.4735	2.45845	1.43549	103.152	124.8	113.976	15.3072	0.0888954	125.708	
2	3	0	1	2.5	0.707107	3	0.302127	1.46459	0.88336	0.821988	0.685714	1.25538	0.970549	0.402818	0.229784	1.29231	
27	63	15	51	45	25.4558	78	-0.901362	1.06027	0.0794524	1.38708	6.51429	21.0462	13.7802	10.2756	0.153762	16.8667	
15	9	10	4	12	4.24264	19	-1.09108	0.240989	-0.425045	0.941914	3.35238	2.53538	2.94388	0.577704	0.107224	3.27179	
6	9	3	6	7.5	2.12132	12	-0.212358	-1.26408	-0.738221	0.743683	1.73333	1.43077	1.58205	0.213945	0.0126742	1.59744	
20	21	5	6	20.5	0.707107	26	-1.48309	-0.885321	-1.1842	0.422686	3.92381	4.15077	4.03729	0.160485	-0.0081458	4.00769	
309	314	9	14	311.5	3.53553	323	2.06597	3.41849	2.74223	0.956378	139.276	153.009	146.143	9.71073	-0.0199415	143.446	
177	161	18	2	169	11.3137	179	-1.92196	-1.93057	-1.92627	0.00608998	30.7524	21.56	26.1562	6.49999	0.0100008	26.2744	
236	243	11	18	239.5	4.94975	254	1.17343	-0.84213	0.165651	1.42522	91.8095	50.1662	70.9878	29.4463	0.0976977	77.4359	
70	85	2	17	77.5	10.6066	87	-1.95949	-0.689018	-1.32425	0.898359	11.8286	18.3354	15.082	4.60101	-0.0259244	14.7718	
139	37	111	9	88	72.1249	148	-2.20385	-0.15789	-1.18087	1.44671	21.3619	9.28923	15.3256	8.53667	0.0256974	15.5103	
150	156	10	16	153	4.24264	166	1.27642	0.70174	0.989078	0.406357	59.4857	48.1508	53.8182	8.01502	-0.0349726	51.8897	
13	9	6	2	11	2.82843	15	-1.83397	-1.19701	-1.51549	0.4504	2.13333	1.48	1.80667	0.461976	0.000127805	1.79744	
457	530	24	97	493.5	51.6188	554	1.07719	1.15867	1.11793	0.0576136	174.6	179.222	176.911	3.26792	-0.0200968	173.479	
62	71	15	24	66.5	6.36396	86	1.02819	0.641422	0.834808	0.273489	23.5905	21.6862	22.6383	1.34656	0.0283773	23.2641	
11	24	0	13	17.5	9.19239	24	0.746377	-0.979509	-0.116566	1.22039	4.0381	4.6	4.31905	0.397327	-0.0157504	4.25897	
1	4	0	3	2.5	2.12132	4	0.742099	-1.18162	-0.219762	1.36028	0.419048	0.584615	0.501832	0.117074	0.0161008	0.512821	
494	501	2	9	497.5	4.94975	503	0.508425	-2.75617	-1.12387	2.30842	169.295	40.5785	104.937	91.0165	0.0879972	111.449	
10	2	9	1	6	5.65685	11	-1.14238	0.297539	-0.422422	1.01818	2.15238	0.596923	1.37465	1.09987	0.0438434	1.40513	
366	503	3	140	434.5	96.8736	506	1.93125	2.32471	2.12798	0.278221	161.505	208.631	185.068	33.3231	0.185034	229.277	
0	14	0	14	7	9.89949	14	0	-2.23161	-1.1158	1.57798	0	1.28923	0.644615	0.911624	-0.011526	0.653846	
231	235	5	9	233	2.82843	240	2.30964	2.61773	2.46368	0.21785	108.095	102.222	105.158	4.15333	0.183942	128.59	
64	72	16	24	68	5.65685	88	0.451994	-0.667013	-0.10751	0.791257	21.7333	15.6215	18.6774	4.32169	0.370039	29.0538	
43	60	9	26	51.5	12.0208	69	0.362076	-0.153845	0.104116	0.364811	14.3429	15.0954	14.7191	0.532117	-0.0180841	14.4667	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
349	347	17	15	348	1.41421	364	0.607964	3.19529	1.90163	1.82952	122.029	163.932	142.98	29.6304	0.237478	189.956	
18	8	14	4	13	7.07107	22	-1.68539	-0.638411	-1.1619	0.740327	3.2381	1.67077	2.45443	1.10827	0.0164997	2.46923	
202	208	1	7	205	4.24264	209	-2.45816	-1.59717	-2.02766	0.608816	27.6	32.5323	30.0662	3.48767	-0.0357081	29.0769	
11	11	5	5	11	0	16	-0.946331	0.309134	-0.318598	0.887748	2.55238	3.15077	2.85158	0.423124	-0.00130281	2.85641	
628	642	5	19	635	9.89949	647	0.56506	3.39933	1.98219	2.00413	217.657	311.452	264.555	66.3232	0.247655	357.351	
13	14	4	5	13.5	0.707107	18	0.264156	0.32503	0.294593	0.0430449	4.26667	4.01538	4.14103	0.177683	-0.00412801	4.12051	
39	41	4	6	40	1.41421	45	1.43748	1.27681	1.35715	0.11361	16.0381	14.3692	15.2037	1.18007	-0.0263756	14.7949	
9	21	0	12	15	8.48528	21	-0.369378	-1.47346	-0.921422	0.780707	2.49524	3.25231	2.87377	0.535329	0.0820914	3.15128	
698	691	8	1	694.5	4.94975	699	2.40829	-1.70736	0.350468	2.9102	330.781	103.683	217.232	160.582	0.554129	444.121	
229	32	207	10	130.5	139.3	239	-2.29935	-0.432783	-1.36607	1.31986	33.8571	7.41231	20.6347	18.6993	0.0301032	20.7769	
21	26	3	8	23.5	3.53553	29	-1.63786	0.35911	-0.639374	1.41207	3.88571	7.48	5.68286	2.54154	0.0429788	6.01282	
10	12	5	7	11	1.41421	17	-0.90665	-1.02482	-0.965733	0.0835554	2.34286	2.18769	2.26527	0.109718	0.101114	2.51538	
92	100	3	11	96	5.65685	103	2.28465	1.9422	2.11342	0.242148	43.0667	39.2154	41.141	2.72327	-0.0346519	39.7256	
142	150	8	16	146	5.65685	158	2.73724	2.67817	2.7077	0.0417693	70.8	66.0031	68.4015	3.39194	-0.00146129	68.2333	
46	45	6	5	45.5	0.707107	51	-0.923073	1.43326	0.255092	1.66618	11.1048	16.2369	13.6708	3.62899	0.00060897	13.7538	
22	19	8	5	20.5	2.12132	27	-0.943309	-0.727768	-0.835538	0.152411	5.21905	3.96308	4.59106	0.888105	-0.019804	4.48718	
0	2	0	2	1	1.41421	2	0	-0.959878	-0.479939	0.678736	0	0.289231	0.144615	0.204517	0.0265017	0.153846	
11	11	1	1	11	0	12	-0.338692	0.0821032	-0.128294	0.297547	3.08571	2.95385	3.01978	0.0932449	0.00681345	3.03846	
38	39	8	9	38.5	0.707107	47	-0.260646	-0.505137	-0.382891	0.172881	10.9714	8.85231	9.91187	1.49844	0.00407115	9.92051	
14	243	1	230	128.5	161.927	244	-0.632093	0.0588686	-0.286612	0.488584	3.61905	64.6246	34.1218	43.1375	0.0703715	38.2385	
29	28	8	7	28.5	0.707107	36	-1.20421	-1.41323	-1.30872	0.147797	6.3619	4.52923	5.44557	1.2959	-0.0203947	5.31538	
0	1	0	1	0.5	0.707107	1	0	-1.15559	-0.577794	0.817124	0	0.0769231	0.0384615	0.0543928	-0.023085	0.0384615	
2	2	0	0	2	0	2	0.62806	1.10229	0.865173	0.335328	0.761905	0.793846	0.777875	0.022586	0.122127	0.887179	
7	5	4	2	6	1.41421	9	-0.574256	0.912722	0.169233	1.05145	1.80952	1.73231	1.77092	0.0546	0.0739062	1.91026	
114	121	10	17	117.5	4.94975	131	2.07458	2.57759	2.32608	0.355679	51.619	52.5138	52.0664	0.632718	-0.00553085	51.7923	
20	13	10	3	16.5	4.94975	23	-0.15122	-1.19429	-0.672757	0.737564	5.92381	2.21231	4.06806	2.62443	0.106857	4.43846	
21	23	7	9	22	1.41421	30	-0.752645	-0.35772	-0.555183	0.279255	5.27619	5.43385	5.35502	0.111479	0.143254	6.25641	
164	167	3	6	165.5	2.12132	170	-2.10195	0.794818	-0.653564	2.04832	26.419	52.5692	39.4941	18.491	0.0201755	40.7615	
79	77	13	11	78	1.41421	90	-0.00526839	0.0112631	0.00299737	0.0116895	24.2667	20.2369	22.2518	2.84946	0.0767032	23.9949	
24	308	13	297	166	200.818	321	-0.723159	2.88603	1.08144	2.55208	6.09524	139.289	72.6922	94.1824	0.535717	180.169	
244	241	10	7	242.5	2.12132	251	2.61889	1.99414	2.30652	0.441766	119.4	94.8954	107.148	17.3274	0.159525	126.474	
6	5	2	1	5.5	0.707107	7	-1.3326	-0.970527	-1.15156	0.256021	1.14286	0.861538	1.0022	0.198922	-0.0424038	0.958974	
299	304	13	18	301.5	3.53553	317	-0.846994	-2.55053	-1.69876	1.20459	74.4	28.5662	51.4831	32.4094	0.0275358	52.0949	
49	54	21	26	51.5	3.53553	75	0.485848	-0.505423	-0.00978787	0.700934	16.7714	12.2862	14.5288	3.17157	0.159059	17.0923	
6	4	5	3	5	1.41421	9	1.37766	-0.264083	0.556787	1.16089	2.57143	0.944615	1.75802	1.15033	0.177381	2.0641	
16	19	4	7	17.5	2.12132	23	-0.0207973	-0.782867	-0.401832	0.538865	4.89524	3.88615	4.3907	0.71353	0.0144664	4.43846	
50	56	10	16	53	4.24264	66	0.275699	-0.281416	-0.00285832	0.39394	16.3619	13.6	14.981	1.95296	0.010951	15.1026	
487	490	3	6	488.5	2.12132	493	2.33572	3.36518	2.85045	0.72794	228.438	236.745	232.591	5.8736	-0.0469154	222.236	
0	1	0	1	0.5	0.707107	1	0	-1.15559	-0.577794	0.817124	0	0.0769231	0.0384615	0.0543928	-0.023085	0.0384615	
378	339	75	36	358.5	27.5772	414	2.25364	3.09087	2.67225	0.59201	175.229	157.834	166.531	12.2999	0.0299539	171.346	
3	3	1	1	3	0	4	-0.395378	-0.504281	-0.44983	0.0770058	0.8	0.624615	0.712308	0.124016	-0.022149	0.694872	
1	4	0	3	2.5	2.12132	4	1.12241	-1.54236	-0.209978	1.88428	0.47619	0.443077	0.459634	0.0234148	0.0580236	0.487179	
244	238	11	5	241	4.24264	249	-0.626532	-2.35035	-1.48844	1.21892	64.4286	25.4215	44.9251	27.5821	0.0087849	44.7103	
146	141	9	4	143.5	3.53553	150	-2.11358	-2.3154	-2.21449	0.142711	23.3714	15.2338	19.3026	5.75414	-0.0185755	18.8538	
64	67	6	9	65.5	2.12132	73	1.7284	2.21922	1.97381	0.347064	27.5238	27.6338	27.5788	0.0778076	-0.0439799	26.4179	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27	35	4	12	31	5.65685	39	-0.54636	-1.32321	-0.934785	0.549315	7.21905	5.93538	6.57722	0.907687	-0.00195736	6.54615	
13	20	4	11	16.5	4.94975	24	-0.241642	-0.884799	-0.56322	0.454781	3.75238	3.94769	3.85004	0.138106	0.147852	4.52564	
19	19	8	8	19	0	27	-1.47297	-0.981227	-1.2271	0.347712	3.73333	3.60923	3.67128	0.0877538	-0.00999376	3.63333	
13	31	6	24	22	12.7279	37	-0.0543095	-1.67269	-0.863499	1.14437	3.94286	4.47077	4.20681	0.37329	0.037673	4.38205	
27	42	3	18	34.5	10.6066	45	-1.04528	-0.36875	-0.707016	0.478381	6.22857	9.93538	8.08198	2.62111	0.0636497	8.72051	
30	29	13	12	29.5	0.707107	42	-0.946016	-0.638367	-0.792192	0.217541	7.15238	6.28923	6.72081	0.610339	-0.00556586	6.67179	
78	80	2	4	79	1.41421	82	1.28664	2.57059	1.92861	0.907894	31.0667	34.8215	32.9441	2.6551	-0.0375432	31.7872	
420	417	8	5	418.5	2.12132	425	3.11091	2.14764	2.62927	0.681135	219.581	168.169	193.875	36.3536	0.0325875	199.418	
19	24	0	5	21.5	3.53553	24	1.42575	0.337094	0.88142	0.769793	7.88571	6.87077	7.37824	0.717675	-0.00241179	7.34615	
21	18	6	3	19.5	2.12132	24	-0.764772	0.0253613	-0.369705	0.558708	5.25714	4.75077	5.00396	0.35806	-0.0098091	4.94872	
12	13	3	4	12.5	0.707107	16	-1.36234	-0.00982166	-0.686078	0.956372	2.4	3.39692	2.89846	0.704931	0.0527301	3.08205	
561	588	14	41	574.5	19.0919	602	0.544288	1.65318	1.09873	0.784103	193.638	217.902	205.77	17.1568	0.0027125	206.69	
1	4	0	3	2.5	2.12132	4	0.742099	0.904407	0.823253	0.114769	0.419048	1.40308	0.911062	0.695814	0.198082	1.18462	
605	271	347	13	438	236.174	618	0.149035	3.26776	1.7084	2.20527	192.295	129.437	160.866	44.4475	0.104664	177.726	
316	321	2	7	318.5	3.53553	323	-2.39606	-0.676779	-1.53642	1.21572	44.7143	69.8092	57.2618	17.7448	-0.0182348	56.5359	
12	14	4	6	13	1.41421	18	0.0250736	0.475081	0.250077	0.318203	3.71429	4.17538	3.94484	0.326046	-0.0330877	3.82308	
