K_1	K_2	mean_K	sd_K	tot_K	H_1	H_2	Hsd_1	Hsd_2	mean_H	sd_H	tot_H	GW_1	GW_2	GWsd_1	GWsd_2	mean_GW	sd_GW	tot_GW	NGW_1	NGW_2	NGWsd_1	NGWsd_2	mean_NGW	sd_NGW	R_1	R_2	Rsd_1	Rsd_2	mean_R	sd_R	tot_R	FST_2_1	DMUSQ_2_1	
18.6	22.1	20.35	2.47487	31.3	0.952218	0.958718	0.0208236	0.0101274	0.955468	0.00459634	0.963185	0.268112	0.32303	0.173182	0.192025	0.295571	0.038833	0.402175	0.233699	0.299391	0.13172	0.185804	0.266545	0.0464512	109.7	107.2	88.4359	84.2322	108.45	1.76777	114.7	0.0151135	470.508	
17.7	22	19.85	3.04056	29.5	0.947379	0.957821	0.017433	0.0194569	0.9526	0.00738324	0.959116	0.353331	0.412549	0.164754	0.153902	0.38294	0.0418735	0.504855	0.310316	0.381523	0.13931	0.157001	0.345919	0.050351	60.8	60.6	30.5461	27.0234	60.7	0.141421	66.6	0.0122488	91.1758	
23	28.3	25.65	3.74767	45.5	0.973185	0.973077	0.0110448	0.0191499	0.973131	7.67641e-05	0.981651	0.113049	0.13926	0.0400067	0.0470949	0.126154	0.0185337	0.20532	0.104863	0.128521	0.0376077	0.0439004	0.116692	0.0167286	230.5	228.8	92.1632	88.7128	229.65	1.20208	246.5	0.0171948	511.675	
13.4	17.5	15.45	2.89914	23.2	0.912298	0.938462	0.025595	0.018706	0.92538	0.0185001	0.9473	0.570513	0.605551	0.191756	0.182999	0.588032	0.0247759	0.692089	0.396774	0.523144	0.104019	0.131721	0.459959	0.0893567	25.9	31	13.3621	12.1014	28.45	3.60624	34.8	0.0421502	29.6881	
15.1	16	15.55	0.636396	21.4	0.931048	0.933077	0.0274273	0.0226681	0.932063	0.00143439	0.938106	0.158064	0.164311	0.0935385	0.0890309	0.161188	0.00441702	0.218775	0.155809	0.163031	0.0937826	0.0892124	0.15942	0.0051061	116.8	117.4	48.0736	47.0938	117.1	0.424264	118.7	0.0125392	163.194	
26.8	28.7	27.75	1.3435	47.8	0.988105	0.97859	0.00429792	0.00850524	0.983347	0.00672819	0.985407	0.153068	0.172599	0.0633136	0.0842397	0.162833	0.0138106	0.25256	0.14327	0.152635	0.060611	0.0616314	0.147952	0.00662192	199.4	196.8	72.5767	78.0923	198.1	1.83848	211.7	0.00526162	259.955	
20.3	22.4	21.35	1.48492	35.8	0.964516	0.96	0.00731262	0.0168443	0.962258	0.00319339	0.972887	0.169408	0.199111	0.0893746	0.0991795	0.184259	0.0210033	0.266534	0.153431	0.172237	0.0738145	0.0945453	0.162834	0.013298	150.6	142.4	70.306	74.9625	146.5	5.79828	160.6	0.0221	3227.15	
11.1	6.8	8.95	3.04056	12.8	0.891129	0.765641	0.0147237	0.0429431	0.828385	0.0887334	0.858529	0.602345	0.792877	0.202745	0.288839	0.697611	0.134727	0.692793	0.602345	0.374372	0.202745	0.150821	0.488359	0.161201	20	10.4	8.86942	8.89694	15.2	6.78823	20	0.0831869	4.8775	
20.2	23.8	22	2.54558	36.9	0.965121	0.967564	0.0129636	0.00634007	0.966343	0.00172756	0.973083	0.24405	0.295759	0.0953564	0.136973	0.269904	0.0365642	0.421033	0.231244	0.279084	0.0833183	0.12408	0.255164	0.0338285	92	90.6	32.2352	29.6506	91.3	0.989949	95.7	0.0134546	115.887	
22	24.9	23.45	2.05061	39.2	0.971573	0.967692	0.00938216	0.00854273	0.969632	0.00274377	0.97766	0.123754	0.137138	0.0676566	0.0841509	0.130446	0.00946371	0.199686	0.114624	0.129403	0.0638601	0.0717752	0.122013	0.0104506	243.9	258.1	149.854	158.493	251	10.0409	263.3	0.0167095	1210.21	
24.4	29.4	26.9	3.53553	47	0.98004	0.981795	0.00831	0.00533076	0.980918	0.00124065	0.985798	0.0989052	0.0957026	0.081251	0.0456128	0.0973039	0.00226457	0.144008	0.0755051	0.0921038	0.0346456	0.0448032	0.0838044	0.011737	357.4	374.5	185.523	168.445	365.95	12.0915	388.4	0.00963653	1574.72	
9.2	7.8	8.5	0.989949	10.8	0.83125	0.783462	0.0750046	0.0643739	0.807356	0.0337915	0.813889	0.776941	0.76875	0.128137	0.1548	0.772845	0.00579168	0.866092	0.75162	0.633794	0.143281	0.13092	0.692707	0.0833157	11.1	9.6	2.80674	3.43835	10.35	1.06066	11.6	0.0224739	1.07131	
19.5	23.7	21.6	2.96985	38.3	0.9625	0.967051	0.0139423	0.011751	0.964776	0.00321824	0.977621	0.332433	0.399838	0.129617	0.157555	0.366135	0.0476627	0.46342	0.24095	0.289143	0.0856614	0.0893083	0.265047	0.034078	65.3	69.9	23.6364	33.8935	67.6	3.25269	88.4	0.0253814	1633.38	
9.4	13.7	11.55	3.04056	15.2	0.816935	0.900897	0.149495	0.028776	0.858916	0.0593701	0.874257	0.270082	0.363022	0.102982	0.102954	0.316552	0.065718	0.383352	0.237579	0.345227	0.0947129	0.0961195	0.291403	0.0761183	39.7	40.8	19.5905	17.6937	40.25	0.777817	42.6	0.0237936	20.2767	
19.6	23.7	21.65	2.89914	40.2	0.958669	0.967821	0.0110121	0.00911469	0.963245	0.00647085	0.978599	0.173064	0.216195	0.0849381	0.13135	0.19463	0.0304987	0.296719	0.144884	0.180638	0.0676336	0.101178	0.162761	0.0252816	144	150.9	76.0468	82.5866	147.45	4.87904	167	0.0298139	1134.58	
16.3	11.8	14.05	3.18198	19.8	0.941129	0.873974	0.0177246	0.0409501	0.907552	0.0474855	0.922692	0.621654	0.606156	0.161278	0.211987	0.613905	0.0109588	0.717858	0.59725	0.426898	0.168817	0.131203	0.512074	0.120457	27	21.7	9.17727	11.8982	24.35	3.74767	28.5	0.0402455	13.2025	
21.3	29.7	25.5	5.9397	45.3	0.96875	0.982051	0.0167135	0.00650921	0.975401	0.00940543	0.982903	0.106635	0.124567	0.0411895	0.0372222	0.115601	0.0126796	0.185984	0.0874361	0.123178	0.0265651	0.0362997	0.105307	0.025273	221.9	259.2	85.0195	86.2642	240.55	26.3751	261.4	0.0136046	1034.81	
16.1	23	19.55	4.87904	28.9	0.939113	0.963846	0.0247983	0.00852133	0.95148	0.017489	0.958842	0.405066	0.470467	0.0956269	0.0862842	0.437766	0.0462457	0.561572	0.309216	0.444133	0.0677919	0.0680453	0.376675	0.0954003	41.6	50.3	16.5945	16.4185	45.95	6.15183	52.7	0.0123133	39.5087	
13.1	19.1	16.1	4.24264	23.2	0.904637	0.949615	0.0407909	0.0100049	0.927126	0.0318045	0.943153	0.384917	0.478067	0.223339	0.299018	0.431492	0.0658669	0.529578	0.301387	0.473192	0.161661	0.294454	0.387289	0.121484	50.5	58.4	36.2162	36.5611	54.45	5.58614	58.8	0.0280919	154.325	
15.2	11.5	13.35	2.6163	17.6	0.931452	0.880641	0.0241935	0.0377834	0.906046	0.0359285	0.913341	0.596783	0.647033	0.258717	0.274455	0.621908	0.0355322	0.670986	0.584053	0.469019	0.255052	0.244473	0.526536	0.0813411	33.3	21.9	25.1663	15.6734	27.6	8.06102	33.8	0.0220515	33.1691	
13.6	12	12.8	1.13137	16.9	0.922581	0.891667	0.0135813	0.0377776	0.907124	0.0218595	0.911228	0.696595	0.621448	0.187037	0.119234	0.659021	0.0531366	0.784752	0.65008	0.557578	0.167434	0.12988	0.603829	0.0654088	19.7	18.9	5.43752	6.26188	19.3	0.565685	21.2	0.0127844	1.9171	
18.5	20.1	19.3	1.13137	28.5	0.95625	0.951667	0.0123572	0.0173911	0.953958	0.00324091	0.962285	0.319189	0.32385	0.166226	0.154736	0.32152	0.0032959	0.451557	0.292361	0.320472	0.140417	0.156156	0.306416	0.0198776	71.9	74.9	36.4004	35.4885	73.4	2.12132	76.2	0.0176649	181.619	
18.1	22.6	20.35	3.18198	35.3	0.95746	0.961667	0.010517	0.0115377	0.959563	0.00297479	0.973161	0.22032	0.188976	0.22378	0.153189	0.204648	0.0221631	0.257363	0.142255	0.172684	0.123359	0.141549	0.157469	0.0215162	186.4	202	147.306	137.277	194.2	11.0309	210.2	0.0270391	21009.7	
21.7	27.2	24.45	3.88909	39.6	0.971169	0.977821	0.00692237	0.00830974	0.974495	0.00470308	0.979069	0.160065	0.179723	0.105627	0.107452	0.169894	0.0138999	0.245815	0.135721	0.172143	0.0703147	0.0973841	0.153932	0.0257545	172.4	191.7	81.5274	94.5728	182.05	13.6472	196.4	0.00851728	621.568	
24.6	25.9	25.25	0.919239	47.3	0.98246	0.970641	0.00736493	0.0150661	0.97655	0.00835705	0.98529	0.122828	0.222589	0.0679913	0.185843	0.172708	0.0705415	0.184107	0.0969898	0.0975904	0.0638272	0.0554239	0.0972901	0.000424696	274.9	201	180.533	134.339	237.95	52.2552	344.1	0.0189003	23527.7	
22.3	24.1	23.2	1.27279	36.7	0.972581	0.968974	0.0117636	0.0103415	0.970778	0.00255003	0.973865	0.214172	0.229445	0.154789	0.148258	0.221809	0.0107997	0.331245	0.202284	0.222109	0.129109	0.147052	0.212196	0.0140181	139.4	137.8	67.0791	65.9811	138.6	1.13137	142.2	0.0067315	147.582	
22.8	29	25.9	4.38406	42.2	0.973589	0.981795	0.0101231	0.00727249	0.977692	0.00580263	0.981338	0.161656	0.206873	0.0912923	0.127487	0.184265	0.0319729	0.289294	0.155497	0.197375	0.0878304	0.114775	0.176436	0.0296124	190	190.7	111.16	110.719	190.35	0.494975	195.4	0.00644455	1195.4	
23.1	25.9	24.5	1.9799	39.8	0.976008	0.972308	0.0107296	0.0101885	0.974158	0.00261656	0.977269	0.196373	0.202174	0.0687947	0.0348036	0.199274	0.00410133	0.303559	0.177962	0.196725	0.0456964	0.0340788	0.187344	0.0132675	126.4	131.4	33.0528	30.2332	128.9	3.53553	134.6	0.0067665	516.613	
20.8	22.3	21.55	1.06066	33.3	0.96875	0.961026	0.00937253	0.0173085	0.964888	0.00546195	0.968505	0.358647	0.414873	0.0765262	0.153095	0.38676	0.0397577	0.496368	0.317923	0.332028	0.0850937	0.0821029	0.324976	0.00997342	59.6	61.2	14.5388	28.4519	60.4	1.13137	69.5	0.00833417	188.085	
13.6	11.5	12.55	1.48492	16.1	0.928226	0.882821	0.0174524	0.0257632	0.905523	0.0321064	0.906886	0.73711	0.686178	0.174838	0.103245	0.711644	0.0360142	0.805867	0.69255	0.582394	0.149651	0.108795	0.637472	0.077892	18.6	16.3	6.56929	4.98999	17.45	1.62635	19.5	0.00867561	0.779184	
23.6	30.1	26.85	4.59619	46.9	0.976411	0.980897	0.0134761	0.00695545	0.978654	0.00317218	0.983685	0.078236	0.090139	0.0339529	0.0424452	0.0841875	0.0084167	0.138258	0.0695124	0.0893272	0.0314095	0.041546	0.0794198	0.0140112	365.1	403.8	177.255	178.309	384.45	27.365	406.2	0.009646	1652.02	
23.8	26.6	25.2	1.9799	44.8	0.977016	0.972564	0.0105919	0.0119841	0.97479	0.00314806	0.983059	0.117949	0.126199	0.044339	0.0744614	0.122074	0.00583362	0.183916	0.0996187	0.108149	0.0407804	0.0340931	0.103884	0.00603165	222.3	258.9	67.9331	104.958	240.6	25.8801	269.6	0.0171658	2456.55	
21.9	25.7	23.8	2.68701	44.7	0.971371	0.972692	0.0152007	0.00912671	0.972032	0.000934328	0.984038	0.100257	0.116726	0.0739985	0.0864616	0.108492	0.0116456	0.150727	0.0745572	0.0872711	0.0340637	0.0388273	0.0809141	0.00899009	298.3	305.3	162.801	192.872	301.8	4.94975	348.3	0.0239209	12781.1	
18.7	22.5	20.6	2.68701	32	0.953024	0.962308	0.0131023	0.0147816	0.957666	0.00656442	0.96475	0.228295	0.279342	0.103391	0.156377	0.253819	0.0360957	0.356492	0.206013	0.252581	0.0867165	0.121401	0.229297	0.032929	99.1	102.3	49.2216	52.2219	100.7	2.26274	106.4	0.0134728	58.4229	
15.4	19.9	17.65	3.18198	25.5	0.931855	0.951923	0.0295668	0.0183238	0.941889	0.0141904	0.950235	0.368836	0.465955	0.186101	0.253013	0.417395	0.0686741	0.510634	0.315063	0.404729	0.150165	0.189072	0.359896	0.0634037	54.2	56.6	30.7744	33.4172	55.4	1.69706	60.4	0.015015	130.315	
21.9	22.9	22.4	0.707107	33.6	0.971371	0.961667	0.0168091	0.0196809	0.966519	0.00686198	0.969092	0.222998	0.265701	0.0472636	0.130322	0.244349	0.0301955	0.328487	0.218084	0.223312	0.0489981	0.0437923	0.220698	0.00369674	102.4	99.1	29.1059	36.4034	100.75	2.33345	105.2	0.00642486	129.977	
24.3	25.3	24.8	0.707107	40.2	0.980444	0.969103	0.00866128	0.0117572	0.974773	0.00801929	0.976956	0.168005	0.171576	0.0751451	0.0727517	0.169791	0.0025252	0.253412	0.156105	0.156908	0.0716099	0.0609618	0.156506	0.000567883	177.9	176.2	98.1229	87.216	177.05	1.20208	191.7	0.0057702	255.71	
23.6	25.8	24.7	1.55563	39.8	0.979032	0.973846	0.00737412	0.00813539	0.976439	0.00366713	0.979304	0.230982	0.23642	0.179064	0.148749	0.233701	0.00384525	0.314695	0.192771	0.206062	0.132759	0.135548	0.199417	0.0093981	165.6	153.8	111.365	99.5376	159.7	8.34386	174.2	0.00642433	569.313	
25.1	31.5	28.3	4.52548	50.5	0.981653	0.987821	0.0122618	0.00343213	0.984737	0.00436093	0.988654	0.109427	0.147669	0.028074	0.0534987	0.128548	0.0270413	0.218525	0.107025	0.138037	0.0270046	0.0473107	0.122531	0.0219285	246.7	237.7	83.0957	81.8074	242.2	6.36396	251.1	0.00717449	534.807	
10.2	15.3	12.75	3.60624	17.2	0.873589	0.925513	0.0490274	0.0210615	0.899551	0.0367159	0.912363	0.580538	0.602515	0.290643	0.135464	0.591526	0.0155397	0.593755	0.3779	0.525853	0.197842	0.183639	0.451877	0.104618	32.2	26.2	45.3083	10.174	29.2	4.24264	40	0.0213187	2.56032	
20	16.2	18.1	2.68701	26.7	0.963105	0.923974	0.0151187	0.0267021	0.94354	0.0276694	0.952191	0.385006	0.347384	0.141459	0.133151	0.366195	0.0266023	0.457601	0.345374	0.278199	0.118944	0.0913663	0.311787	0.0474999	58.5	53.9	24.0428	25.5841	56.2	3.25269	63.7	0.022575	171.235	
14.5	11.3	12.9	2.26274	17.9	0.920565	0.869872	0.0290335	0.0601313	0.895218	0.0358452	0.907081	0.607252	0.604605	0.128764	0.187954	0.605929	0.00187143	0.71242	0.58043	0.451366	0.12631	0.110244	0.515898	0.0912617	24.1	19.3	6.83862	6.0928	21.7	3.39411	25.2	0.0319743	4.32381	
6	5.7	5.85	0.212132	6.8	0.774194	0.719359	0.0552467	0.0840207	0.746776	0.0387739	0.746753	0.907684	0.919048	0.132369	0.124232	0.913366	0.0080353	0.928914	0.814232	0.783911	0.131687	0.164688	0.799071	0.0214402	5.8	5.3	1.93218	1.25167	5.55	0.353553	6.5	0.00828168	0.282121	
19.4	18.3	18.85	0.777817	27.4	0.959879	0.940256	0.0184647	0.021742	0.950068	0.0138753	0.955321	0.401852	0.428304	0.222321	0.235134	0.415078	0.0187041	0.537813	0.396865	0.377864	0.214972	0.216275	0.387365	0.0134353	73.8	68.3	60.5343	60.2643	71.05	3.88909	74.1	0.0132361	39.1687	
21.5	24.6	23.05	2.19203	39.6	0.972177	0.970897	0.00895609	0.0134334	0.971537	0.000905085	0.979186	0.132931	0.140218	0.0656574	0.0806373	0.136575	0.00515271	0.213653	0.118549	0.13449	0.0646249	0.0709838	0.12652	0.011272	194	212.4	80.2122	82.3154	203.2	13.0108	216.9	0.0156247	1108.55	
25.1	27.5	26.3	1.69706	47.9	0.98125	0.974615	0.00817852	0.00960921	0.977933	0.00469138	0.984664	0.138058	0.148243	0.0455857	0.0457494	0.14315	0.00720168	0.230562	0.121253	0.134112	0.0290528	0.0393303	0.127682	0.00909231	202.4	203.1	76.3256	70.9577	202.75	0.494975	219.9	0.0143158	233.992	
17.1	18.2	17.65	0.777817	26.4	0.94496	0.939231	0.0209317	0.0170534	0.942095	0.00405095	0.947613	0.166555	0.181489	0.0601954	0.0483136	0.174022	0.0105605	0.2482	0.162612	0.168834	0.0572731	0.0431218	0.165723	0.00439988	112.6	107.6	40.4398	39.8475	110.1	3.53553	114.7	0.012243	426.051	
17.6	14.2	15.9	2.40416	23.3	0.952621	0.910256	0.0155952	0.0194339	0.931439	0.0299563	0.942997	0.275689	0.524338	0.182378	0.293827	0.400014	0.175821	0.336792	0.257061	0.212324	0.156738	0.140255	0.234693	0.031634	86.4	45.8	46.7076	45.0304	66.1	28.7085	88.5	0.0291707	739.987	
18.1	23.3	20.7	3.67696	33.3	0.958065	0.964103	0.00890552	0.0153251	0.961084	0.00426954	0.969914	0.212123	0.273571	0.115206	0.175335	0.242847	0.0434507	0.334451	0.184625	0.234987	0.104106	0.115079	0.209806	0.035611	113.8	122.2	72.7565	74.7214	118	5.9397	127.6	0.0173188	281.379	
24.4	27.3	25.85	2.05061	45.9	0.98004	0.975769	0.00668337	0.00891208	0.977905	0.00302012	0.984898	0.100821	0.10313	0.0518197	0.0372034	0.101975	0.00163244	0.168954	0.0898608	0.100061	0.0345728	0.0349983	0.094961	0.0072127	291.6	299.6	124.735	115.408	295.6	5.65685	306.8	0.0145674	1367.78	
21	24.4	22.7	2.40416	36.5	0.96754	0.966026	0.016474	0.0114869	0.966783	0.00107104	0.974648	0.298	0.241028	0.198094	0.0974639	0.269514	0.0402854	0.3461	0.203227	0.233093	0.0895864	0.0882791	0.21816	0.0211182	97.2	115.6	56.7955	47.3455	106.4	13.0108	118.2	0.0161597	196.959	
19.2	17	18.1	1.55563	26.3	0.959274	0.935	0.0122747	0.0163184	0.947137	0.0171644	0.953208	0.503874	0.481165	0.0599289	0.118876	0.49252	0.0160577	0.649699	0.475003	0.4218	0.052321	0.057544	0.448402	0.0376201	37.8	35.9	8.08015	9.21894	36.85	1.3435	39.9	0.0155031	15.7002	
10.4	9.4	9.9	0.707107	12.4	0.878427	0.839487	0.0431685	0.0303918	0.858957	0.0275349	0.866393	0.683927	0.678675	0.267082	0.278232	0.681301	0.0037137	0.746821	0.605486	0.574644	0.227347	0.246532	0.590065	0.0218082	20.9	19.7	19.9524	19.5792	20.3	0.848528	22	0.0220212	3.17062	
13.1	18.5	15.8	3.81838	21.6	0.91754	0.945641	0.0349521	0.0124769	0.931591	0.0198702	0.935211	0.616932	0.733384	0.173092	0.169419	0.675158	0.082344	0.810961	0.502234	0.705419	0.129537	0.146026	0.603826	0.143674	22	26.1	8.65384	9.60845	24.05	2.89914	26.9	0.00429289	2.5544	
19.5	22.6	21.05	2.19203	33.1	0.963105	0.962821	0.0147865	0.0139266	0.962963	0.000201049	0.968036	0.38746	0.5527	0.0884614	0.215658	0.47008	0.116842	0.557542	0.338941	0.390063	0.115648	0.138463	0.364502	0.0361482	51.5	47.7	12.572	24.5857	49.6	2.68701	61.8	0.0104441	105.421	
22	21.1	21.55	0.636396	33.4	0.969556	0.955128	0.0129427	0.0154911	0.962342	0.0102023	0.96651	0.178823	0.216185	0.0908636	0.104994	0.197504	0.0264189	0.260276	0.173739	0.16542	0.0825109	0.0756104	0.169579	0.00588253	151.6	121.4	71.2042	64.8934	136.5	21.3546	153.2	0.0102616	168.931	
17.4	17.9	17.65	0.353553	25.9	0.939919	0.929872	0.0308672	0.0224271	0.934896	0.0071047	0.942527	0.37423	0.394853	0.135031	0.149409	0.384541	0.0145826	0.52488	0.350443	0.370135	0.115303	0.136086	0.360289	0.0139247	55.2	53.8	33.5155	30.9616	54.5	0.989949	57.2	0.0172359	201.478	
22.5	28.6	25.55	4.31335	44.3	0.972782	0.980641	0.00813422	0.00698166	0.976712	0.00555699	0.982707	0.090427	0.115534	0.0363383	0.0454163	0.102981	0.0177536	0.171088	0.0869941	0.110468	0.0338188	0.0412414	0.0987313	0.0165989	301.8	301.8	162.418	161.829	301.8	0	309.1	0.0112078	1866.64	
7.8	11.5	9.65	2.6163	12.5	0.78629	0.877949	0.114358	0.0357945	0.83212	0.0648123	0.854734	0.845837	0.87251	0.0951454	0.128176	0.859174	0.0188606	0.916443	0.572691	0.851082	0.143686	0.12227	0.711886	0.196852	8.4	12.5	2.83627	3.34166	10.45	2.89914	12.8	0.0397902	1.46098	
19.4	24.6	22	3.67696	33.5	0.962097	0.967692	0.0134005	0.0161015	0.964895	0.00395664	0.969288	0.265094	0.282011	0.227599	0.200412	0.273552	0.0119619	0.364518	0.230069	0.274191	0.192424	0.186104	0.25213	0.0311991	114.7	123.2	68.1714	66.6763	118.95	6.01041	124.5	0.00835733	235.376	
19.3	21.7	20.5	1.69706	31.3	0.958669	0.960641	0.0175826	0.0170303	0.959655	0.00139418	0.964241	0.32362	0.350232	0.161287	0.171108	0.336926	0.0188176	0.457306	0.290236	0.322145	0.142269	0.143368	0.30619	0.0225633	74.3	76.3	35.9909	36.4175	75.3	1.41421	80.6	0.00922092	147.002	
16.5	24.7	20.6	5.79828	36.1	0.940121	0.967949	0.0206712	0.00974509	0.954035	0.0196772	0.970696	0.286358	0.175305	0.222597	0.112292	0.230831	0.0785262	0.250603	0.116088	0.17247	0.073222	0.107419	0.144279	0.0398675	104	170.3	73.0266	68.344	137.15	46.8812	171.7	0.0305317	3866.8	
2.1	3	2.55	0.636396	3.3	0.243145	0.342821	0.218975	0.22174	0.292983	0.0704811	0.301565	0.859524	0.846667	0.180498	0.13581	0.853095	0.00909137	0.841667	0.516667	0.783333	0.129099	0.16759	0.65	0.188562	2.14286	2.7	1.06904	1.25167	2.42143	0.393959	3.1	0.0189321	0.145555	
25.4	27.5	26.45	1.48492	45.2	0.983871	0.973462	0.00484617	0.0143025	0.978666	0.00736058	0.982981	0.144169	0.150796	0.0645422	0.060846	0.147483	0.0046862	0.243355	0.137512	0.147436	0.0596357	0.0614841	0.142474	0.00701743	202.8	203.3	78.961	70.7516	203.05	0.353553	211.5	0.00992457	716.46	
12.7	18.8	15.75	4.31335	21.1	0.893548	0.943077	0.0558952	0.0222895	0.918313	0.035022	0.933764	0.684876	0.672718	0.129234	0.121829	0.678797	0.00859665	0.741309	0.45031	0.66555	0.112014	0.131235	0.55793	0.152198	18.7	27.6	7.08755	6.55235	23.15	6.29325	28	0.0266311	3.96164	
17.3	17.4	17.35	0.0707107	26.4	0.948589	0.933718	0.0167674	0.0176827	0.941153	0.0105152	0.953912	0.266957	0.272765	0.154932	0.155749	0.269861	0.00410746	0.348875	0.230153	0.227639	0.140276	0.126518	0.228896	0.00177805	86.8	86.7	49.0936	50.9641	86.75	0.0707107	95.4	0.0280885	408.455	
20.7	29.5	25.1	6.22254	44.7	0.965121	0.982564	0.0125025	0.00397229	0.973843	0.0123342	0.983568	0.155063	0.109128	0.166196	0.0346532	0.132095	0.0324804	0.159404	0.0747526	0.105284	0.0274409	0.0347557	0.0900185	0.0215893	220.3	299.1	117.544	109.244	259.7	55.72	310.1	0.0175661	10392.7	
15.7	18	16.85	1.62635	24.3	0.941532	0.935641	0.0119465	0.0288631	0.938587	0.00416573	0.950665	0.500377	0.597844	0.212806	0.217756	0.54911	0.06892	0.671675	0.456565	0.500586	0.191344	0.174565	0.478575	0.0311276	39.4	36.3	27.0851	24.2718	37.85	2.19203	42.3	0.0257428	68.2816	
7.6	5.8	6.7	1.27279	8	0.820968	0.754231	0.0497021	0.0765257	0.787599	0.0471902	0.803756	0.854863	0.706307	0.128333	0.218918	0.780585	0.105045	0.834156	0.789315	0.630498	0.134317	0.208063	0.709906	0.1123	8.3	8.1	3.6833	3.66515	8.2	0.141421	8.9	0.0484153	1.78575	
23.3	27.5	25.4	2.96985	42.1	0.977621	0.976026	0.010517	0.00557361	0.976823	0.00112807	0.98036	0.125929	0.145617	0.0421596	0.051771	0.135773	0.0139218	0.216014	0.119392	0.143635	0.0380439	0.0520932	0.131514	0.017142	207.4	211.5	82.7757	77.3208	209.45	2.89914	215.3	0.00736222	204.5	
5.9	7.4	6.65	1.06066	8.3	0.7125	0.772821	0.0906745	0.0785507	0.74266	0.042653	0.757277	0.773864	0.82312	0.272178	0.271482	0.798492	0.0348291	0.830401	0.621803	0.737323	0.261499	0.244374	0.679563	0.0816849	12.7	13.6	20.9552	20.3481	13.15	0.636396	14.4	0.0290271	71.2942	
16.8	14	15.4	1.9799	21.4	0.939718	0.900897	0.0209619	0.0420025	0.920308	0.0274501	0.930282	0.331067	0.345095	0.159545	0.216357	0.338081	0.00991961	0.401237	0.326905	0.262513	0.158674	0.104218	0.294709	0.0455317	62.8	51.8	35.3296	25.5378	57.3	7.77817	63.6	0.0258338	261.066	
20.1	29.9	25	6.92965	46.8	0.960282	0.983846	0.0221886	0.00449023	0.972064	0.0166622	0.984937	0.131018	0.153362	0.10387	0.101135	0.14219	0.0157993	0.188595	0.078532	0.122124	0.0431825	0.0783773	0.100328	0.0308239	275	312.8	213.059	225.916	293.9	26.7286	357.9	0.0230999	12228.5	
13.5	5	9.25	6.01041	14.3	0.91996	0.63641	0.0255915	0.129545	0.778185	0.2005	0.825313	0.688995	0.835465	0.143746	0.14148	0.76223	0.10357	0.707734	0.66949	0.257341	0.151033	0.112729	0.463416	0.291433	19.4	5.2	5.03764	2.25093	12.3	10.0409	20.1	0.142343	6.57457	
21.6	27	24.3	3.81838	40.2	0.969355	0.974872	0.00527457	0.00922919	0.972113	0.00390108	0.978717	0.156249	0.162337	0.109745	0.111439	0.159293	0.00430513	0.237084	0.130073	0.159394	0.103932	0.112586	0.144734	0.0207334	200.1	218.3	122.953	101.752	209.2	12.8693	226.5	0.0127481	362.096	
18.8	19.2	19	0.282843	30.9	0.95746	0.946795	0.0195806	0.0155294	0.952127	0.00754116	0.964358	0.301072	0.476413	0.146393	0.161335	0.388743	0.123985	0.453708	0.279204	0.287189	0.121675	0.130133	0.283197	0.00564662	76.4	45.1	41.7618	20.2509	60.75	22.1324	82.5	0.0262403	1570.58	
25.3	33.3	29.3	5.65685	53.5	0.981452	0.990769	0.0107862	0.00335409	0.98611	0.00658855	0.990141	0.0918073	0.119622	0.0175428	0.0270532	0.105715	0.019668	0.184934	0.0870998	0.11566	0.0167818	0.0254244	0.10138	0.0201953	288.3	293.2	88.0859	84.2045	290.75	3.46482	302.1	0.00702984	207.501	
16.9	22.5	19.7	3.9598	28.3	0.945968	0.962179	0.0168896	0.0120153	0.954074	0.0114634	0.957512	0.366532	0.373671	0.252456	0.176176	0.370102	0.00504822	0.434634	0.270877	0.341051	0.161067	0.157159	0.305964	0.0496205	70.1	75.4	46.981	41.9873	72.75	3.74767	82	0.00522452	137.28	
14	12.8	13.4	0.848528	17	0.925806	0.905897	0.0121638	0.0165313	0.915852	0.0140778	0.919523	0.678666	0.737509	0.109972	0.161867	0.708087	0.0416085	0.804095	0.666041	0.611202	0.0992838	0.11315	0.638621	0.0387771	20.3	17.1	5.10011	4.38305	18.7	2.26274	20.6	0.010388	1.4633	
7.9	5.2	6.55	1.90919	8.4	0.799395	0.651795	0.0742676	0.227477	0.725595	0.104369	0.731612	0.871044	0.888095	0.105941	0.15144	0.87957	0.0120571	0.915409	0.863266	0.573336	0.115933	0.12219	0.718301	0.205011	8.3	5.1	2.98329	2.13177	6.7	2.26274	8.4	0.0386816	0.692727	
24.2	29	26.6	3.39411	45.2	0.979032	0.981667	0.00631863	0.00699733	0.980349	0.00186281	0.983685	0.249899	0.287123	0.099163	0.111565	0.268511	0.0263213	0.422581	0.228782	0.274472	0.0880287	0.10677	0.251627	0.0323081	115.9	119	62.2387	59.1815	117.45	2.19203	124.3	0.00644563	160.494	
25.5	26	25.75	0.353553	43.6	0.985081	0.972949	0.00437603	0.00660529	0.979015	0.00857857	0.981886	0.18702	0.247378	0.0652513	0.141897	0.217199	0.0426792	0.300212	0.176506	0.181017	0.0619751	0.0651223	0.178762	0.0031897	150	132.6	51.558	59.18	141.3	12.3037	157.4	0.00722269	84.416	
