S_1	S_2	prS_1	prS_2	mean_S	sd_S	tot_S	D_1	D_2	mean_D	sd_D	Pi_1	Pi_2	mean_Pi	sd_Pi	FST_2_1	PI_2_1	
26	35	11	20	30.5	6.36396	46	-0.216682	-0.310584	-0.263633	0.0663988	7.58095	8.41231	7.99663	0.587857	0.0331877	8.28718	
9	7	8	6	8	1.41421	15	-1.37573	-0.878913	-1.12732	0.351306	1.75238	1.30769	1.53004	0.314442	0.259743	2.03846	
196	206	4	14	201	7.07107	210	2.33059	-0.818143	0.756223	2.22649	92.0476	42.8338	67.4407	34.7994	0.100482	73.4872	
26	20	15	9	23	4.24264	35	-0.475131	-0.223893	-0.349512	0.177652	7.08571	4.91385	5.99978	1.53574	0.195426	7.35128	
20	17	7	4	18.5	2.12132	24	-1.59725	-0.503434	-1.05034	0.773444	3.75238	3.81846	3.78542	0.046726	0.042886	3.95641	
11	11	2	2	11	0	13	0.572766	1.70679	1.13978	0.801879	3.88571	4.36308	4.1244	0.337546	0.0403818	4.30769	
169	27	151	9	98	100.409	178	2.03292	0.428241	1.23058	1.13468	75.9048	7.89846	41.9016	48.0877	0.336994	57.341	
16	13	8	5	14.5	2.12132	21	-1.3582	-0.215951	-0.787073	0.807689	3.25714	3.19077	3.22396	0.0469332	0.0847116	3.52051	
16	17	6	7	16.5	0.707107	23	-0.798355	-0.853873	-0.826114	0.0392578	3.94286	3.37538	3.65912	0.401264	-0.028634	3.55128	
15	13	5	3	14	1.41421	18	-1.04163	-0.0990416	-0.570335	0.666509	3.40952	3.30769	3.35861	0.0720057	0.0295521	3.45897	
17	14	8	5	15.5	2.12132	22	-0.551716	-0.260745	-0.406231	0.205747	4.51429	3.39077	3.95253	0.794446	0.0481505	4.12821	
3	2	3	2	2.5	0.707107	5	-1.31654	-0.959878	-1.13821	0.252198	0.514286	0.289231	0.401758	0.159138	0.0561432	0.420513	
5	7	2	4	6	1.41421	9	0.596253	-0.0111958	0.292529	0.429531	1.80952	1.82769	1.81861	0.0128471	-0.0310056	1.7641	
10	14	5	9	12	2.82843	19	-0.48233	0.281746	-0.100292	0.540284	2.68571	3.96923	3.32747	0.907583	0.0874013	3.68205	
58	21	56	19	39.5	26.163	77	-1.45281	-1.52382	-1.48832	0.0502105	11.8476	3.17538	7.5115	6.1322	0.827821	37.6205	
1	706	1	706	353.5	498.51	707	0.23502	0.34494	0.28998	0.0777251	0.342857	200.988	100.665	141.877	0.773331	543.546	
27	15	18	6	21	8.48528	33	-0.728659	-0.672584	-0.700622	0.0396505	6.85714	3.16923	5.01319	2.60775	0.116766	5.55385	
7	7	3	3	7	0	10	0.317911	0.168509	0.24321	0.105643	2.34286	1.93538	2.13912	0.288127	-0.011158	2.11026	
10	5	6	1	7.5	3.53553	11	-1.14238	1.65804	0.257827	1.9802	2.15238	2.07692	2.11465	0.0533568	0.113168	2.38205	
157	14	153	10	85.5	101.116	167	2.29048	-0.534877	0.877799	1.99783	73.3524	3.09846	38.2254	49.677	0.687701	99.5667	
138	22	129	13	80	82.0244	151	-1.21805	-1.11755	-1.1678	0.0710629	30.7048	3.98462	17.3447	18.894	0.623148	39.4077	
10	43	9	42	26.5	23.3345	52	-0.883077	-1.54808	-1.21558	0.470225	2.3619	6.67077	4.51634	3.04683	0.983928	318.272	
3	5	1	3	4	1.41421	6	-0.0883243	-0.298413	-0.193369	0.148555	0.895238	1.17231	1.03377	0.195918	0.167634	1.25385	
13	15	5	7	14	1.41421	20	0.189223	0.0121466	0.100685	0.125212	4.19048	3.94462	4.06755	0.17385	-0.020077	3.98462	
41	34	20	13	37.5	4.94975	54	-0.626016	-0.409392	-0.517704	0.153176	10.7619	7.93538	9.34864	1.99865	0.0513585	9.79231	
7	15	4	12	11	5.65685	19	-0.892887	-0.903545	-0.898216	0.00753684	1.61905	2.90769	2.26337	0.911209	0.102593	2.56154	
3	74	3	74	38.5	50.2046	77	-0.0883243	1.74188	0.826778	1.29415	0.895238	28.0985	14.4968	19.2356	0.952915	385.918	
45	50	4	9	47.5	3.53553	54	-1.4968	0.574944	-0.460926	1.46494	9.00952	15.0738	12.0417	4.28812	0.0203598	12.3974	
32	31	9	8	31.5	0.707107	40	-1.50951	0.105346	-0.70208	1.14187	6.32381	8.35385	7.33883	1.43545	0.0160167	7.49231	
4	7	0	3	5.5	2.12132	7	1.41047	0.337945	0.874206	0.758389	1.77143	2.03692	1.90418	0.187733	-0.0245246	1.86154	
8	10	3	5	9	1.41421	13	0.0522101	-0.851822	-0.399806	0.639248	2.49524	1.93846	2.21685	0.3937	0.102816	2.45385	
16	20	6	10	18	2.82843	26	-0.938315	-0.0765576	-0.507436	0.609354	3.77143	5.12923	4.45033	0.960111	0.133832	5.18718	
10	5	7	2	7.5	3.53553	12	-1.661	-0.464778	-1.06289	0.845854	1.73333	1.09538	1.41436	0.451098	0.0114805	1.42051	
13	27	11	25	20	9.89949	38	1.51928	-0.289106	0.615089	1.27872	5.54286	6.52	6.03143	0.690944	0.516793	12.6436	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	1	2	0	2	1.41421	3	-1.31654	1.53323	0.108343	2.01509	0.514286	0.507692	0.510989	0.00466224	0.114617	0.576923	
26	30	15	19	28	2.82843	45	-0.0476958	-0.158409	-0.103052	0.0782862	7.90476	7.52615	7.71546	0.267716	0.0395676	8.02564	
76	23	69	16	49.5	37.4767	92	-0.589886	-1.54654	-1.06821	0.676457	20.2095	3.46154	11.8355	11.8426	0.815212	53.3872	
57	65	16	24	61	5.65685	81	0.70322	0.397769	0.550495	0.215987	20.381	18.7877	19.5843	1.12661	-0.0201177	19.1795	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
646	31	619	4	338.5	434.871	650	0.504708	-0.868205	-0.181748	0.970796	221.2	6.22769	113.714	152.008	0.202629	131.797	
20	36	9	25	28	11.3137	45	0.127838	-1.27053	-0.571344	0.988792	6.34286	6.24308	6.29297	0.0705553	0.0825401	6.85641	
33	32	16	15	32.5	0.707107	48	-0.697194	-0.819884	-0.758539	0.0867553	8.47619	6.54154	7.50886	1.36801	0.0422386	7.8	
2	24	2	24	13	15.5563	26	1.44289	-1.54326	-0.0501817	2.11153	0.952381	3.62769	2.29004	1.89173	0.755639	10.5769	
156	24	143	11	90	93.3381	167	-2.31326	-0.0964216	-1.20484	1.56754	22.819	6.12308	14.4711	11.8058	0.0375706	14.7026	
19	8	13	2	13.5	7.77817	21	-0.808124	0.0722205	-0.367952	0.622497	4.68571	2.14462	3.41516	1.79683	0.180973	4.05385	
9	3	8	2	6	4.24264	11	-1.68538	-1.29183	-1.48861	0.278284	1.52381	0.372308	0.948059	0.814235	0.0662865	0.987179	
10	35	5	30	22.5	17.6777	40	-0.741637	0.608956	-0.0663406	0.955013	2.47619	10.6615	6.56886	5.78792	0.3858	11.5385	
13	11	5	3	12	1.41421	16	-0.784906	-1.03177	-0.908337	0.174558	3.2	1.98769	2.59385	0.857231	-0.0115198	2.54872	
19	35	1	17	27	11.3137	36	-0.409218	0.021507	-0.193856	0.304569	5.25714	9.22462	7.24088	2.80543	0.0230188	7.48205	
16	9	13	6	12.5	4.94975	22	-0.891661	-1.90972	-1.40069	0.719873	3.82857	0.956923	2.39275	2.03056	0.167545	2.75128	
4	5	2	3	4.5	0.707107	7	-0.177916	-0.198595	-0.188255	0.0146221	1.1619	1.21846	1.19018	0.0399917	0.00745454	1.2	
18	14	10	6	16	2.82843	24	-0.455888	-0.86672	-0.661304	0.290503	4.91429	2.74462	3.82945	1.53419	0.0529003	3.99487	
37	43	7	13	40	4.24264	50	1.27872	1.50922	1.39397	0.162989	14.8	15.7508	15.2754	0.672295	0.0073071	15.4026	
16	15	7	6	15.5	0.707107	22	0.430186	-0.963323	-0.266569	0.98536	5.44762	2.84	4.14381	1.84387	0.247215	5.34615	
8	26	1	19	17	12.7279	27	0.650909	0.470184	0.560547	0.127792	2.89524	7.68615	5.2907	3.38769	0.253364	7.38462	
307	15	301	9	161	206.475	316	2.12526	-0.936152	0.594554	2.16474	139.638	2.87077	71.2544	96.7091	0.34659	96.841	
37	50	10	23	43.5	9.19239	60	0.936958	0.120782	0.52887	0.577124	13.8857	13.5169	13.7013	0.260775	0.0084872	13.8128	
72	3	70	1	37.5	48.7904	73	-2.32306	0.801899	-0.760579	2.20968	10.3238	1.04308	5.68344	6.56247	0.114593	6.11538	
1	4	1	4	2.5	2.12132	5	-0.398828	0.0182363	-0.190296	0.294909	0.247619	1.05538	0.651502	0.571177	0.207917	0.864103	
12	22	5	15	17	7.07107	27	0.809261	-0.953407	-0.0720726	1.24639	4.45714	4.24615	4.35165	0.149192	0.107985	4.87179	
31	33	10	12	32	1.41421	43	0.0882033	-0.666644	-0.28922	0.533757	9.73333	7.10462	8.41897	1.85878	0.0451528	8.76154	
21	17	6	2	19	2.82843	23	0.763128	0.725539	0.744334	0.0265791	7.65714	5.37231	6.51473	1.61562	0.0187492	6.6	
9	5	4	0	7	2.82843	9	-0.885458	0.154099	-0.36568	0.735078	2.11429	1.38154	1.74791	0.518131	0.0742571	1.86923	
13	16	3	6	14.5	2.12132	19	0.620087	-0.86448	-0.122196	1.04975	4.62857	3.15692	3.89275	1.04061	0.0735678	4.1641	
68	6	64	2	37	43.8406	70	1.59145	0.880354	1.2359	0.502824	28.5714	2.04	15.3057	18.7606	0.674167	38.8487	
13	397	5	389	205	271.529	402	-0.204175	-2.7166	-1.46039	1.77655	3.79048	33.0954	18.4429	20.7217	0.0250206	19.4462	
26	28	5	7	27	1.41421	33	-1.8966	1.79498	-0.0508084	2.61035	4.3619	10.9046	7.63326	4.6264	0.137982	9.09744	
11	16	11	16	13.5	3.53553	27	2.04846	0.183068	1.11576	1.31903	5.18095	4.41231	4.79663	0.543514	0.734477	17.7538	
5	11	2	8	8	4.24264	13	2.35122	-0.173307	1.08896	1.78511	2.60952	2.73231	2.67092	0.0868213	0.119028	3.0359	
5	2	5	2	3.5	2.12132	7	-1.91084	-0.720969	-1.31591	0.841368	0.666667	0.347692	0.507179	0.225549	0.0475512	0.525641	
15	18	10	13	16.5	2.12132	28	-1.48669	-0.379427	-0.933058	0.782952	2.89524	4.21231	3.55377	0.931309	0.0442979	3.74615	
6	3	4	1	4.5	2.12132	7	-1.58555	-0.38903	-0.987291	0.84607	1.00952	0.661538	0.835531	0.246063	0.0349434	0.858974	
359	363	10	14	361	2.82843	373	0.661252	2.2352	1.44823	1.11295	126.848	148.529	137.688	15.3312	0.0658156	147.918	
21	29	7	15	25	5.65685	36	-0.0372004	0.0571218	0.00996069	0.0666959	6.4	7.71692	7.05846	0.931205	-0.0137168	6.97949	
43	31	36	24	37	8.48528	67	0.257248	-0.996415	-0.369583	0.886474	14.019	5.94769	9.98337	5.70731	0.196201	12.0256	
24	16	13	5	20	5.65685	29	-1.11952	0.866029	-0.126746	1.404	5.39048	5.23077	5.31062	0.11293	0.0372333	5.51282	
6	4	3	1	5	1.41421	7	-0.790545	-0.538561	-0.664553	0.17818	1.42857	0.836923	1.13275	0.418359	0.00381229	1.12821	
134	32	116	14	83	72.1249	148	1.98402	1.28797	1.63599	0.492178	59.781	11.2831	35.532	34.2932	0.284117	46.2179	
10	12	3	5	11	1.41421	15	1.59212	0.705046	1.14858	0.627258	4.3619	3.80308	4.08249	0.395151	0.00317983	4.08718	
34	27	18	11	30.5	4.94975	45	-0.536071	-0.97763	-0.756851	0.312229	9.13333	5.19692	7.16513	2.78346	0.0278332	7.29744	
28	28	4	4	28	0	32	-0.686983	-0.8233	-0.755141	0.0963904	7.2	5.70154	6.45077	1.05957	-0.0194162	6.31026	
19	16	9	6	17.5	2.12132	25	-0.874608	-0.664213	-0.769411	0.148771	4.59048	3.39692	3.9937	0.84397	-0.00594031	3.95385	
3	4	2	3	3.5	0.707107	6	-0.763843	-0.616983	-0.690413	0.103846	0.685714	0.806154	0.745934	0.0851636	-0.0122257	0.738462	
274	328	24	78	301	38.1838	352	0.617358	0.375818	0.496588	0.170794	96	94.0738	95.0369	1.362	-0.0366179	91.6615	
125	128	7	10	126.5	2.12132	135	1.44875	3.09795	2.27335	1.16616	51.1048	59.9662	55.5355	6.26595	0.0284361	57.3256	
12	10	4	2	11	1.41421	14	-0.377074	0.412348	0.0176372	0.558206	3.33333	2.95077	3.14205	0.270514	0.00640042	3.15641	
57	36	28	7	46.5	14.8492	64	0.280367	0.0109386	0.145653	0.190515	18.6667	9.46154	14.0641	6.50901	0.348731	20.7667	
30	19	19	8	24.5	7.77817	38	-0.255288	0.93845	0.341581	0.8441	8.66667	6.28923	7.47795	1.6811	0.11865	8.40513	
17	18	7	8	17.5	0.707107	25	0.699393	-0.046344	0.326524	0.527316	6.13333	4.65538	5.39436	1.04507	0.116054	6.05385	
4	28	1	25	16	16.9706	29	-1.81594	1.13228	-0.341826	2.08471	0.533333	9.58769	5.06051	6.4024	0.276237	7.61026	
21	24	2	5	22.5	2.12132	26	2.10913	2.24956	2.17935	0.0992936	9.77143	10.1692	9.97033	0.281289	-0.0403531	9.58718	
127	42	106	21	84.5	60.1041	148	1.21751	0.404592	0.811054	0.574823	49.8667	12.1815	31.0241	26.6474	0.195216	36.7154	
145	144	17	16	144.5	0.707107	161	1.10663	1.71942	1.41302	0.433305	55.7905	54.2	54.9952	1.12464	-0.0356438	53.0872	
335	24	315	4	179.5	219.91	339	1.51518	1.04178	1.27848	0.334741	138.19	8.08615	73.1383	91.9976	0.26459	90.9692	
1	2	0	1	1.5	0.707107	2	1.37595	-0.959878	0.208035	1.65168	0.514286	0.289231	0.401758	0.159138	0.14556	0.461538	
13	18	3	8	15.5	3.53553	21	-0.728706	-1.12424	-0.926471	0.279682	3.25714	3.22154	3.23934	0.0251761	0.165333	3.87949	
35	44	16	25	39.5	6.36396	60	0.779894	0.626026	0.70296	0.108801	12.7429	13.4308	13.0868	0.486427	0.0563892	13.8846	
29	40	17	28	34.5	7.77817	57	1.47806	-0.888341	0.294861	1.6733	12.0571	8.01846	10.0378	2.85578	0.143772	11.5692	
11	11	6	6	11	0	17	-0.0999767	-1.09207	-0.596025	0.701518	3.29524	1.93538	2.61531	0.961562	0.208312	3.23333	
12	9	6	3	10.5	2.12132	15	-1.18137	0.526072	-0.327648	1.20734	2.57143	2.74462	2.65802	0.122462	0.0596778	2.83077	
30	26	14	10	28	2.82843	40	-0.00332362	-0.965492	-0.484408	0.680356	9.21905	5.02154	7.12029	2.96809	0.160499	8.30769	
322	49	284	11	185.5	193.04	333	-0.700072	0.340147	-0.179963	0.735546	83.4095	13.9846	48.6971	49.0908	0.134341	53.7308	
21	22	3	4	21.5	0.707107	25	-0.692015	-0.0979269	-0.394971	0.420083	5.37143	5.60923	5.49033	0.168152	0.0462338	5.76154	
189	34	176	21	111.5	109.602	210	3.09477	-0.348642	1.37306	2.43486	98.819	8.08	53.4495	64.1622	0.550951	102.015	
2	4	1	3	3	1.41421	5	-1.49051	-1.36199	-1.42625	0.0908731	0.266667	0.513846	0.390256	0.174782	0.008407	0.397436	
859	787	168	96	823	50.9117	955	0.642837	1.76779	1.20531	0.795462	302.305	297.471	299.888	3.41815	0.132868	345.664	
237	246	6	15	241.5	6.36396	252	-1.78326	1.07321	-0.355029	2.01983	43.5429	81.8985	62.7207	27.1215	0.0157644	64.3667	
36	41	10	15	38.5	3.53553	51	1.67539	1.35376	1.51458	0.227427	15.4381	14.5877	15.0129	0.601326	0.0467368	15.7308	
25	23	7	5	24	1.41421	30	1.09666	-0.159274	0.468691	0.888076	9.71429	5.76308	7.73868	2.79393	0.383358	12.1462	
26	14	20	8	20	8.48528	34	-1.09143	0.391399	-0.350017	1.04852	5.90476	4.08615	4.99546	1.28595	0.276982	6.78462	
2	47	2	47	24.5	31.8198	49	1.85031	2.28697	2.06864	0.308767	1.04762	19.7077	10.3777	13.1947	0.972494	470.592	
14	6	11	3	10	5.65685	17	-0.930208	0.220037	-0.355085	0.813346	3.29524	1.68923	2.49223	1.13562	0.0831023	2.67436	
15	4	12	1	9.5	7.77817	16	-0.0031528	0.943618	0.470232	0.669468	4.60952	1.41846	3.01399	2.25642	0.17188	3.5	
5	11	4	10	8	4.24264	15	-1.91084	-0.960821	-1.43583	0.671767	0.666667	2.04923	1.35795	0.97762	0.0799112	1.51282	
12	13	5	6	12.5	0.707107	18	-0.397181	-0.665127	-0.531154	0.189466	3.31429	2.74154	3.02791	0.404993	0.0215753	3.08462	
28	29	12	13	28.5	0.707107	41	0.258785	0.554756	0.40677	0.209283	9.14286	8.73846	8.94066	0.285951	0.0575141	9.47692	
16	3	16	3	9.5	9.19239	19	-0.580639	-0.0528805	-0.31676	0.373181	4.20952	0.769231	2.48938	2.43265	0.337699	3.46154	
8	3	6	1	5.5	3.53553	9	-1.25923	-0.196944	-0.728085	0.751147	1.61905	0.723077	1.17106	0.633547	-0.00657177	1.15128	
708	715	100	107	711.5	4.94975	815	-1.70284	0.077506	-0.812667	1.25889	134.467	191.006	162.736	39.9795	-0.00574259	162.579	
3	1	2	0	2	1.41421	3	-1.685	-1.15559	-1.4203	0.374355	0.4	0.0769231	0.238462	0.22845	-0.00236518	0.233333	
23	10	17	4	16.5	9.19239	27	1.61209	0.366239	0.989164	0.880949	9.82857	2.91385	6.37121	4.88945	0.335229	8.99231	
44	15	32	3	29.5	20.5061	47	-1.11241	0.207784	-0.452312	0.933517	10.019	4.16615	7.0926	4.13862	0.0682023	7.46667	
4	2	3	1	3	1.41421	5	0.71555	1.45436	1.08496	0.522419	1.50476	0.88	1.19238	0.441773	0.605314	2.87692	
10	9	7	6	9.5	0.707107	16	-1.37812	-0.970617	-1.17437	0.288146	1.9619	1.64615	1.80403	0.22327	0.024466	1.84359	
6	6	4	4	6	0	10	-1.76624	-0.399735	-1.08299	0.966263	0.914286	1.36	1.13714	0.315168	0.120301	1.30769	
20	16	12	8	18	2.82843	28	-0.912288	-0.489622	-0.700955	0.29887	4.78095	3.60615	4.19355	0.830708	0.00766977	4.20769	
22	28	4	10	25	4.24264	32	0.514389	-0.180728	0.16683	0.491522	7.60952	6.97846	7.29399	0.446228	-0.000746943	7.27949	
42	25	21	4	33.5	12.0208	46	-0.984762	1.56699	0.291113	1.80436	9.94286	9.35692	9.64989	0.414318	0.0796354	10.4692	
11	25	5	19	18	9.89949	30	-0.599109	-0.356121	-0.477615	0.171818	2.85714	5.91385	4.38549	2.16142	0.0128302	4.49231	
19	11	12	4	15	5.65685	23	-1.02087	-0.574158	-0.797516	0.315875	4.38095	2.38462	3.38278	1.41162	0.0895589	3.65897	
21	22	12	13	21.5	0.707107	34	-1.14068	-0.968855	-1.05477	0.121501	4.66667	4.22154	4.4441	0.314753	0.0968859	4.90769	
30	19	20	9	24.5	7.77817	39	-0.290041	0.550548	0.130253	0.594386	8.59048	5.74769	7.16908	2.01015	0.479749	13.3692	
10	9	2	1	9.5	0.707107	11	0.767056	1.07108	0.91907	0.214981	3.69524	3.14462	3.41993	0.389349	0.0131241	3.45641	
4	6	0	2	5	1.41421	6	0.417728	1.39007	0.903901	0.687551	1.39048	2.31077	1.85062	0.650745	0.096048	2.07436	
3	5	1	3	4	1.41421	6	2.18387	-0.830781	0.676547	2.13168	1.6	0.926154	1.26308	0.476481	0.33955	1.85385	
45	47	9	11	46	1.41421	56	-0.806168	-0.631161	-0.718665	0.123749	11.2381	10.2769	10.7575	0.679651	0.0429689	11.2205	
35	20	22	7	27.5	10.6066	42	-1.06311	-0.423849	-0.743478	0.452024	8.06667	4.62154	6.3441	2.43607	0.0277597	6.46154	
22	37	4	19	29.5	10.6066	41	0.613118	0.0462783	0.329698	0.400816	7.77143	9.81538	8.79341	1.4453	-0.00538155	8.77436	
27	18	14	5	22.5	6.36396	32	-0.479198	0.506481	0.0136414	0.69698	7.35238	5.39077	6.37158	1.38707	0.077663	6.85641	
22	22	7	7	22	0	29	1.61202	0.365538	0.988779	0.881395	9.40952	6.34769	7.87861	2.16504	0.0624993	8.33077	
21	24	8	11	22.5	2.12132	32	1.09054	2.30308	1.69681	0.857397	8.17143	10.2615	9.21648	1.47793	0.0975097	10.2744	
26	25	15	14	25.5	0.707107	40	-1.72762	-1.04872	-1.38817	0.480054	4.68571	4.67385	4.67978	0.00839204	0.00758951	4.71538	
28	24	16	12	26	2.82843	40	-0.974422	-0.781483	-0.877953	0.136429	6.60952	4.94154	5.77553	1.17944	0.0150214	5.8359	
17	18	4	5	17.5	0.707107	22	0.140074	0.733162	0.436618	0.419377	5.40952	5.69231	5.55092	0.199958	-0.0136927	5.47949	
17	26	0	9	21.5	6.36396	26	-2.28855	0.700622	-0.793964	2.11366	2.26667	8.11385	5.19026	4.13458	0.577761	13.5051	
3	3	1	1	3	0	4	-0.456789	-0.504281	-0.480535	0.0335818	0.780952	0.624615	0.702784	0.110547	-0.0399705	0.674359	
22	17	8	3	19.5	3.53553	25	-0.188326	0.964033	0.387854	0.814841	6.45714	5.67385	6.06549	0.553874	-0.0207109	5.93333	
8	12	6	10	10	2.82843	18	0.821966	-1.1665	-0.172266	1.40606	3.00952	2.05538	2.53245	0.674678	0.158182	2.96923	
17	12	10	5	14.5	3.53553	22	-0.860813	0.174555	-0.343129	0.732116	4.11429	3.30769	3.71099	0.570348	0.342951	5.57692	
15	17	11	13	16	1.41421	28	-0.514148	-1.29436	-0.904253	0.551691	4.01905	2.81846	3.41875	0.848943	0.0754762	3.66667	
8	9	1	2	8.5	0.707107	10	-0.546489	0.379338	-0.0835756	0.654659	2.09524	2.63692	2.36608	0.383029	0.0136403	2.40769	
16	30	5	19	23	9.89949	35	0.943374	0.255554	0.599464	0.486362	6.07619	8.40308	7.23963	1.64536	0.0181036	7.41282	
481	23	467	9	252	323.855	490	2.92639	0.385988	1.65619	1.79633	245.276	6.66769	125.972	168.722	0.438444	194.603	
9	7	7	5	8	1.41421	14	-1.84021	-1.00214	-1.42117	0.592604	1.40952	1.23385	1.32168	0.124223	0.0241813	1.35128	
24	26	14	16	25	1.41421	40	1.09797	0.0872267	0.592597	0.714702	9.33333	6.97538	8.15436	1.66732	0.229204	10.4462	
17	29	7	19	23	8.48528	36	-0.816657	-0.515457	-0.666057	0.21298	4.17143	6.54154	5.35648	1.67592	0.072546	5.8359	
6	5	3	2	5.5	0.707107	8	-0.0316741	1.15229	0.560307	0.837187	1.82857	1.84308	1.83582	0.0102569	-0.00427797	1.82821	
1	2	1	2	1.5	0.707107	3	-0.398828	0.637041	0.119107	0.73247	0.247619	0.68	0.46381	0.30574	0.14129	0.55641	
14	16	5	7	15	1.41421	21	-0.298907	0.578467	0.13978	0.620397	3.98095	4.88615	4.43355	0.640074	0.102794	4.96923	
534	40	511	17	287	349.311	551	0.504866	-0.151705	0.176581	0.464266	182.867	10.0615	96.4641	122.192	0.227234	115.164	
283	27	266	10	155	181.019	293	1.39925	0.0647637	0.732007	0.943624	114.495	7.2	60.8476	75.8692	0.269889	76.1949	
5	1	4	0	3	2.82843	5	-1.2005	0.380877	-0.409811	1.1182	0.990476	0.323077	0.656777	0.471923	0.00282634	0.648718	
15	19	1	5	17	2.82843	20	0.903452	0.702623	0.803038	0.142008	5.65714	5.96	5.80857	0.214152	-0.0420335	5.57692	
6	5	4	3	5.5	0.707107	9	-0.537588	-0.784199	-0.660893	0.17438	1.5619	0.947692	1.2548	0.434314	0.203073	1.54359	
14	14	5	5	14	0	19	0.411307	0.0508988	0.231103	0.254847	4.75238	3.72308	4.23773	0.727828	0.0449332	4.41538	
14	9	9	4	11.5	3.53553	18	-1.33354	0.0565227	-0.638508	0.982922	2.85714	2.4	2.62857	0.323249	0.020986	2.67692	
32	29	18	15	30.5	2.12132	47	-1.30516	-0.0642889	-0.684724	0.877428	6.8	7.46769	7.13385	0.47213	0.0157242	7.25897	
0	20	0	20	10	14.1421	20	0	-0.769035	-0.384518	0.54379	0	4.11692	2.05846	2.9111	0.669399	7.46154	
28	29	6	7	28.5	0.707107	35	-0.121377	0.77959	0.329107	0.63708	8.3619	9.2	8.78095	0.592623	0.149215	10.3538	
10	13	5	8	11.5	2.12132	18	0.861349	-0.480534	0.190408	0.948855	3.77143	2.92615	3.34879	0.597699	0.336134	4.97179	
29	12	26	9	20.5	12.0208	38	1.76513	0.102066	0.933598	1.17596	12.6667	3.24	7.95333	6.66566	0.595197	17.5564	
28	27	16	15	27.5	0.707107	43	0.587949	1.04151	0.814728	0.320714	9.81905	9.07692	9.44799	0.524761	0.166799	11.3077	
3	3	3	3	3	0	6	-1.00949	-1.09014	-1.04981	0.0570314	0.609524	0.436923	0.523223	0.122047	0.0799908	0.564103	
46	38	20	12	42	5.65685	58	0.799166	1.3863	1.09273	0.415164	16.781	13.6215	15.2012	2.23404	-0.00694016	15.0538	
12	9	4	1	10.5	2.12132	13	-0.316752	2.01857	0.850908	1.65132	3.39048	3.84	3.61524	0.317861	0.0423988	3.78462	
13	17	0	4	15	2.82843	17	-1.44057	0.238817	-0.600876	1.18751	2.53333	4.75692	3.64513	1.57232	0.199951	4.66667	
21	34	5	18	27.5	9.19239	39	-0.570753	-0.0668684	-0.318811	0.3563	5.5619	8.75077	7.15634	2.25487	0.388304	12.0308	
1	0	1	0	0.5	0.707107	1	-1.15945	0	-0.579723	0.819852	0.133333	0	0.0666667	0.0942809	0.0387324	0.0666667	
3	0	3	0	1.5	2.12132	3	-1.31654	0	-0.65827	0.930934	0.514286	0	0.257143	0.363655	0.0841487	0.266667	
6	8	4	6	7	1.41421	12	-0.971229	-1.80588	-1.38855	0.590185	1.33333	0.892308	1.11282	0.311852	0.0607197	1.17436	
42	41	26	25	41.5	0.707107	67	0.311346	0.462877	0.387112	0.107148	13.8571	12.0585	12.9578	1.27186	0.163103	15.4077	
6	5	4	3	5.5	0.707107	9	-0.682135	-0.857399	-0.769767	0.12393	1.48571	0.913846	1.19978	0.404372	0.0317491	1.22821	
13	24	4	15	18.5	7.77817	28	-0.784906	1.06319	0.139141	1.3068	3.2	8.12308	5.66154	3.48114	0.382315	9.66667	
34	40	8	14	37	4.24264	48	0.748798	0.293161	0.52098	0.322184	12.3048	11.2954	11.8001	0.713738	0.00843268	11.8846	
6	6	2	2	6	0	8	-0.790545	0.376428	-0.207059	0.825175	1.42857	1.77231	1.60044	0.243058	0.441272	2.90769	
50	54	27	31	52	2.82843	81	0.521022	0.193372	0.357197	0.231684	17.2381	14.8646	16.0514	1.6783	0.213649	20.2872	
157	160	30	33	158.5	2.12132	190	1.70222	2.02701	1.86462	0.22966	66.9143	63.4585	65.1864	2.44364	-0.0035473	64.9077	
3	16	0	13	9.5	9.19239	16	-1.685	-1.26501	-1.47501	0.296979	0.4	2.67692	1.53846	1.61003	0.0586145	1.68718	
227	41	209	23	134	131.522	250	-2.48037	1.04705	-0.716659	2.49426	30.7048	13.7169	22.2108	12.0122	0.90242	205.215	
42	40	29	27	41	1.41421	69	0.402799	-0.507819	-0.05251	0.643905	14.1333	9.07385	11.6036	3.5776	0.172143	13.7949	
12	12	4	4	12	0	16	-1.02051	-0.42513	-0.72282	0.420997	2.72381	2.74769	2.73575	0.0168877	0.00365836	2.74615	
23	15	13	5	19	5.65685	28	-1.16315	0.107248	-0.527949	0.898304	5.08571	4.05231	4.56901	0.730729	0.0074311	4.58718	
24	21	14	11	22.5	2.12132	35	-0.637459	1.38266	0.3726	1.42844	6.24762	7.61538	6.9315	0.967156	0.151991	8.22821	
66	52	37	23	59	9.89949	89	-1.01319	0.446306	-0.283442	1.03202	15.5619	15.2154	15.3886	0.245027	0.0846683	16.8026	
1	0	1	0	0.5	0.707107	1	0.742099	0	0.371049	0.524743	0.419048	0	0.209524	0.296311	0.295856	0.266667	
9	1	8	0	5	5.65685	9	-1.58217	-0.310532	-0.946349	0.899181	1.6	0.212308	0.906154	0.981247	0.146155	1.00769	
