S_1	S_2	prS_1	prS_2	mean_S	sd_S	tot_S	D_1	D_2	mean_D	sd_D	Pi_1	Pi_2	mean_Pi	sd_Pi	FST_2_1	PI_2_1	
8	38	8	38	23	21.2132	46	-1.7724	-0.555883	-1.16414	0.860205	1.27619	8.48923	4.88271	5.10039	0.967245	179.208	
20	3	20	3	11.5	12.0208	23	0.743034	-1.29183	-0.274398	1.43887	7.26667	0.372308	3.81949	4.87505	0.9758	118.526	
16	3	16	3	9.5	9.19239	19	1.08333	-0.168132	0.457601	0.88492	6.24762	0.732308	3.48996	3.89991	0.957276	64.1795	
11	5	11	5	8	4.24264	16	0.485961	-1.46962	-0.49183	1.38281	3.80952	0.630769	2.22015	2.24772	0.991937	220.162	
19	1	19	1	10	12.7279	20	-0.236359	-1.15559	-0.695973	0.649992	5.50476	0.0769231	2.79084	3.83806	0.979935	101.628	
3	344	2	343	173.5	241.123	346	-1.31654	2.69634	0.689898	2.83753	0.514286	151.218	75.8664	106.564	0.700936	305.672	
273	262	115	104	267.5	7.77817	377	-2.42962	3.50683	0.538604	4.1977	37.9524	129.289	83.6208	64.5849	0.559112	207.321	
58	2	58	2	30	39.598	60	-0.283994	-0.959878	-0.621936	0.477922	16.6667	0.289231	8.47795	11.5806	0.932769	93.8205	
49	75	41	67	62	18.3848	116	0.184034	-0.744168	-0.280067	0.656339	15.7143	15.8862	15.8002	0.121529	0.897808	154.828	
9	2	9	2	5.5	4.94975	11	-0.111338	-0.93473	-0.523034	0.582226	2.68571	0.295385	1.49055	1.69022	0.985331	78.9333	
2	17	2	17	9.5	10.6066	19	-1.49051	-0.218701	-0.854604	0.899303	0.266667	4.17846	2.22256	2.76606	0.988162	233.846	
7	2	7	2	4.5	3.53553	9	0.572816	-1.22394	-0.32556	1.2705	2.49524	0.224615	1.35993	1.60557	0.98543	71.6487	
19	52	17	50	35.5	23.3345	69	0.428483	2.01719	1.22284	1.12338	6.45714	20.8062	13.6316	10.1463	0.845587	99.5692	
7	12	7	12	9.5	3.53553	19	-1.11593	-1.28512	-1.20052	0.119635	1.48571	1.94462	1.71516	0.324492	0.994112	302.218	
7	4	7	4	5.5	2.12132	11	-0.701708	1.10046	0.199377	1.27433	1.73333	1.48	1.60667	0.179134	0.986811	119.146	
6	33	6	33	19.5	19.0919	39	-0.0678108	-0.112398	-0.0901044	0.031528	1.80952	8.38769	5.09861	4.65147	0.960666	152.374	
1	16	1	16	8.5	10.6066	17	1.37595	0.722248	1.0491	0.462235	0.514286	5.05846	2.78637	3.21322	0.992584	461.592	
5	6	5	6	5.5	0.707107	11	-1.07514	0.851393	-0.111876	1.36227	1.04762	2.02462	1.53612	0.690841	0.985062	111.936	
7	26	7	26	16.5	13.435	33	0.477227	-0.464829	0.0061988	0.666134	2.4381	5.95077	4.19443	2.48384	0.992128	595.295	
10	31	10	31	20.5	14.8492	41	-1.09524	2.35114	0.62795	2.43695	2.19048	13.2585	7.72447	7.82625	0.981894	511.421	
15	4	15	4	9.5	7.77817	19	0.145201	-1.19731	-0.526053	0.949296	4.78095	0.578462	2.67971	2.97161	0.984177	132.431	
1	21	1	21	11	14.1421	22	1.12241	0.119761	0.621084	0.708979	0.47619	5.68615	3.08117	3.684	0.987423	302.756	
6	12	6	12	9	4.24264	18	-0.682135	-0.0659778	-0.374056	0.435689	1.48571	3.08308	2.2844	1.12951	0.99182	306.585	
16	98	14	96	57	57.9828	112	-0.456229	-1.63296	-1.0446	0.832076	4.3619	14.9569	9.65941	7.49181	0.983298	666.467	
55	43	52	40	49	8.48528	95	-0.28713	-0.28413	-0.28563	0.00212113	15.7905	10.4246	13.1075	3.79424	0.923205	161.508	
10	6	10	6	8	2.82843	16	-0.0108636	-0.608256	-0.30956	0.42242	3.06667	1.24923	2.15795	1.28512	0.987419	151.379	
0	38	0	38	19	26.8701	38	0	0.664383	0.332192	0.46979	0	11.7138	5.85692	8.28294	0.960153	186.962	
36	25	35	24	30.5	7.77817	60	0.191781	-0.0502109	0.0707849	0.171114	11.5714	6.46154	9.01648	3.61324	0.820871	46.959	
1	22	1	22	11.5	14.8492	23	0.742099	-0.262071	0.240014	0.710055	0.419048	5.34769	2.88337	3.48508	0.992376	468.769	
20	21	20	21	20.5	0.707107	41	0.0263623	0.502457	0.26441	0.33665	6.19048	6.27077	6.23062	0.0567758	0.945212	113.918	
16	5	16	5	10.5	7.77817	21	-0.425127	-0.744271	-0.584699	0.225669	4.4	0.966154	2.68308	2.4281	0.986823	167.297	
0	23	0	23	11.5	16.2635	23	0	0.803281	0.401641	0.568005	0	7.36	3.68	5.20431	0.964323	131.308	
19	581	8	570	300	397.394	589	0.0428743	3.69922	1.87105	2.58543	5.90476	293.351	149.628	203.255	0.529124	367.474	
28	11	28	11	19.5	12.0208	39	-0.0564713	0.706439	0.324984	0.539459	8.49524	3.49538	5.99531	3.53543	0.604468	14.0077	
53	13	53	13	33	28.2843	66	-1.90428	-0.197491	-1.05089	1.20688	9.10476	3.20923	6.157	4.16877	0.981373	286.656	
18	17	18	17	17.5	0.707107	35	-0.204398	0.185278	-0.00956015	0.275543	5.25714	4.68923	4.97319	0.401574	0.987719	398.508	
35	36	35	36	35.5	0.707107	71	-1.80256	1.06576	-0.368401	2.02821	6.19048	12.1108	9.15062	4.18628	0.960349	251.085	
13	36	13	36	24.5	16.2635	49	-0.878572	-0.150776	-0.514674	0.51463	3.10476	9.05538	6.08007	4.20773	0.951763	142.69	
16	7	16	7	11.5	6.36396	23	1.17664	-0.41168	0.38248	1.12311	6.3619	1.58769	3.9748	3.37588	0.988877	297.418	
59	64	56	61	61.5	3.53553	120	0.192574	0.882689	0.537632	0.487985	18.9524	20.6062	19.7793	1.16939	0.92438	264.436	
15	21	15	21	18	4.24264	36	-1.00866	0.355421	-0.32662	0.964551	3.44762	6.04615	4.74689	1.83744	0.941718	87.4051	
7	58	7	58	32.5	36.0624	65	-0.574256	2.13603	0.780885	1.91646	1.80952	23.64	12.7248	15.4365	0.654144	42.9308	
38	26	38	26	32	8.48528	64	0.370992	-0.26589	0.052551	0.450344	12.7048	6.32	9.51238	4.51471	0.980547	443.508	
10	10	10	10	10	0	20	0.955643	-0.383042	0.2863	0.946593	3.84762	2.31385	3.08073	1.08454	0.987224	224.403	
8	24	8	24	16	11.3137	32	0.508362	0.114092	0.311227	0.278791	2.8	6.48615	4.64308	2.6065	0.971315	179.518	
4	0	4	0	2	2.82843	4	-0.376464	0	-0.188232	0.2662	1.08571	0	0.542857	0.767716	0.994421	70	
8	21	8	21	14.5	9.19239	29	1.67725	2.54283	2.11004	0.612059	3.58095	9.38769	6.48432	4.10599	0.941603	124.326	
19	62	18	61	40.5	30.4056	80	-0.0236099	0.908154	0.442272	0.658857	5.80952	20.0738	12.9417	10.0864	0.96977	492.838	
11	40	10	39	25.5	20.5061	50	-0.0131712	-0.94492	-0.479045	0.658846	3.37143	7.86154	5.61648	3.17499	0.969936	207.31	
28	35	28	35	31.5	4.94975	63	1.2231	-0.848973	0.187062	1.46517	11.1238	7.09538	9.1096	2.84853	0.961788	224.036	
43	1	43	1	22	29.6985	44	-0.895852	-0.713854	-0.804853	0.128692	10.4571	0.147692	5.30242	7.28988	0.937224	62.6103	
56	22	55	21	39	24.0416	77	-2.13975	0.68224	-0.728755	1.99545	8.69524	6.85231	7.77377	1.30315	0.982382	426.733	
33	33	32	32	33	0	65	0.0649333	1.53306	0.798997	1.03812	10.3048	12.1969	11.2508	1.33796	0.976398	487.767	
27	46	26	45	36.5	13.435	72	1.06554	-0.530348	0.267596	1.12846	10.419	10.3754	10.3972	0.0308744	0.944416	186.949	
34	27	34	27	30.5	4.94975	61	1.01889	-2.02643	-0.503769	2.15337	12.9714	3.18154	8.07648	6.9225	0.982105	375.423	
9	4	9	4	6.5	3.53553	13	-0.911262	-1.88742	-1.39934	0.690249	2.09524	0.307692	1.20147	1.26399	0.993752	152.172	
83	3	83	3	43	56.5685	86	1.28011	-1.31104	-0.015466	1.83222	33.0095	0.366154	16.6878	23.0823	0.849187	84.259	
7	13	7	13	10	4.24264	20	1.0189	-0.511299	0.2538	1.08201	2.7619	2.89538	2.82864	0.0943845	0.992802	395.554	
12	49	12	49	30.5	26.163	61	-1.98566	2.10248	0.0584077	2.89075	1.80952	19.9108	10.8601	12.7995	0.924853	176.197	
35	16	35	16	25.5	13.435	51	-1.38967	0.645222	-0.372222	1.43888	7.2381	4.96615	6.10212	1.60651	0.909851	64.4231	
26	21	26	21	23.5	3.53553	47	0.131231	-1.55	-0.709387	1.18881	8.24762	3.13538	5.6915	3.6149	0.906581	53.8538	
29	10	29	10	19.5	13.435	39	-1.84562	1.08478	-0.380422	2.07211	5	3.48923	4.24462	1.06828	0.989116	370.608	
13	63	13	63	38	35.3553	76	-0.934772	-1.86228	-1.39852	0.655845	3.04762	8.54154	5.79458	3.88479	0.936503	102.764	
19	26	17	24	22.5	4.94975	43	1.27948	0.819985	1.04973	0.324912	7.67619	8.33538	8.00579	0.466121	0.935354	125.195	
8	52	6	50	30	31.1127	58	-0.375432	1.74226	0.683415	1.49744	2.20952	19.8277	11.0186	12.4579	0.925971	180.174	
14	46	14	46	30	22.6274	60	-0.50934	-0.997766	-0.753553	0.345369	3.75238	8.89538	6.32388	3.63665	0.980845	367.351	
16	5	16	5	10.5	7.77817	21	-0.378474	1.07243	0.346979	1.02595	4.45714	1.80615	3.13165	1.87453	0.986825	209.659	
29	130	26	127	79.5	71.4178	156	-1.03376	0.214633	-0.409566	0.88275	6.72381	35.9262	21.325	20.6492	0.765967	105.021	
11	28	10	27	19.5	12.0208	38	0.290648	-0.0491174	0.120765	0.240251	3.6381	7.24	5.43905	2.54693	0.904096	61.5538	
2	5	2	5	3.5	2.12132	7	-0.594191	1.35193	0.378867	1.37611	0.47619	1.93538	1.20579	1.03181	0.988476	122.305	
15	12	14	11	13.5	2.12132	26	0.161685	-0.415245	-0.12678	0.407951	4.8	2.75692	3.77846	1.44467	0.963684	96.3692	
3	3	3	3	3	0	6	0.771427	-1.51273	-0.370651	1.61514	1.1619	0.301538	0.731722	0.608371	0.997685	263.772	
19	5	19	5	12	9.89949	24	0.109359	0.746357	0.427858	0.450426	6	1.65538	3.82769	3.07211	0.972708	118.349	
0	6	0	6	3	4.24264	6	0	-0.735686	-0.367843	0.520208	0	1.18154	0.590769	0.835474	0.978868	35.6923	
5	6	5	6	5.5	0.707107	11	1.05589	-0.393942	0.330973	1.02518	2.01905	1.36308	1.69106	0.463841	0.994195	275.464	
4	16	4	16	10	8.48528	20	-0.922471	-0.535837	-0.729154	0.273391	0.87619	3.55077	2.21348	1.89121	0.978514	120.238	
32	28	32	28	30	2.82843	60	2.23412	0.42623	1.33018	1.27837	15.0476	8.18462	11.6161	4.85288	0.884869	93.3564	
22	60	20	58	41	26.8701	80	-0.711007	1.69574	0.492365	1.70182	5.6	22.6462	14.1231	12.0535	0.943613	290.941	
14	2	14	2	8	8.48528	16	0.03428	0.473577	0.253929	0.31063	4.34286	0.64	2.49143	2.61832	0.987774	161.544	
430	443	118	131	436.5	9.19239	561	-0.832482	1.13228	0.149899	1.3893	107.476	149.065	128.27	29.4075	0.613987	342.226	
15	5	14	4	10	7.07107	19	1.13422	-0.364959	0.384633	1.06008	5.92381	1.14154	3.53267	3.38158	0.976096	120.177	
21	8	21	8	14.5	9.19239	29	-1.0558	-1.22445	-1.14013	0.119254	4.8	1.28	3.04	2.48902	0.969099	82.759	
223	223	40	40	223	0	263	0.513248	0.0627069	0.287977	0.31858	76.5333	59.3631	67.9482	12.1412	0.597371	164.921	
1	33	1	33	17	22.6274	34	-1.15945	-0.037967	-0.598706	0.793005	0.133333	8.56	4.34667	5.95855	0.921807	69.7205	
21	22	21	22	21.5	0.707107	43	1.30881	1.51068	1.40975	0.142749	8.51429	8.17231	8.3433	0.241815	0.944328	149.041	
1	12	1	12	6.5	7.77817	13	0.23502	-0.319691	-0.0423353	0.39224	0.342857	2.84615	1.59451	1.7701	0.989679	188.385	
26	32	26	32	29	4.24264	58	-0.147099	0.903605	0.378253	0.74296	7.71429	10.4185	9.06637	1.91214	0.87013	72.4051	
18	14	18	14	16	2.82843	32	1.44425	-2.09887	-0.327308	2.50537	7.50476	1.43077	4.46777	4.29496	0.925841	49.4641	
23	6	23	6	14.5	12.0208	29	-0.171195	-1.21644	-0.693819	0.739102	6.78095	0.926154	3.85355	4.13997	0.96755	94.0513	
17	9	17	9	13	5.65685	26	-1.09632	0.0355607	-0.530378	0.800358	3.80952	2.38462	3.09707	1.00756	0.9805	148.697	
19	17	19	17	18	1.41421	36	1.78476	-0.754095	0.515333	1.79524	8.4	3.50154	5.95077	3.46374	0.9228	68.7538	
2	28	2	28	15	18.3848	30	-0.268257	-1.47981	-0.874031	0.856694	0.552381	4.39692	2.47465	2.7185	0.994475	545.567	
22	8	22	8	15	9.89949	30	-0.409013	-0.333855	-0.371434	0.0531453	6.09524	1.87385	3.98454	2.98497	0.970789	116.562	
22	16	22	16	19	4.24264	38	-0.0721748	-0.779752	-0.425963	0.500333	6.64762	3.25846	4.95304	2.3965	0.97559	183.756	
18	4	18	4	11	9.89949	22	0.717729	1.28868	1.0032	0.40372	6.51429	1.55385	4.03407	3.50756	0.88512	29.6538	
30	19	30	19	24.5	7.77817	49	0.900271	-1.05837	-0.0790475	1.38497	11.2	3.50154	7.35077	5.44363	0.980598	323.887	
7	9	7	9	8	1.41421	16	-1.17965	0.895004	-0.142325	1.467	1.44762	3.01538	2.2315	1.10858	0.944715	44.1641	
6	30	5	29	18	16.9706	35	-0.103948	-0.486675	-0.295311	0.270629	1.79048	6.83077	4.31062	3.56403	0.960451	126.331	
32	74	29	71	53	29.6985	103	-0.602207	1.35466	0.376228	1.38372	8.4381	26.1631	17.3006	12.5335	0.969222	641.079	
26	17	26	17	21.5	6.36396	43	0.598427	-0.157861	0.220283	0.534776	9.14286	4.25538	6.69912	3.45596	0.960882	154.251	
7	19	7	19	13	8.48528	26	0.4135	-0.212034	0.100733	0.442319	2.4	4.68308	3.54154	1.61438	0.987251	302.759	
2	1	2	1	1.5	0.707107	3	1.03548	1.53323	1.28435	0.351961	0.857143	0.507692	0.682418	0.247099	0.994313	111.377	
10	12	10	12	11	1.41421	22	-0.317317	-0.319691	-0.318504	0.00167863	2.81905	2.84615	2.8326	0.019167	0.994479	513.779	
3	32	3	32	17.5	20.5061	35	1.01707	0.610886	0.813978	0.287216	1.2381	9.76	5.49905	6.0259	0.985736	468.685	
12	13	12	13	12.5	0.707107	25	-1.46287	-0.683586	-1.07323	0.551039	2.30476	2.72308	2.51392	0.295793	0.970715	87.8051	
10	54	9	53	32	31.1127	63	-0.27017	0.055781	-0.107195	0.230482	2.85714	14.3569	8.60703	8.13157	0.954397	222.846	
0	2	0	2	1	1.41421	2	0	-0.720969	-0.360484	0.509802	0	0.347692	0.173846	0.245856	0.997876	104.885	
6	25	5	24	15.5	13.435	30	-1.22419	0.145709	-0.539238	0.968662	1.2	6.81231	4.00615	3.9685	0.986854	364.241	
23	20	23	20	21.5	2.12132	43	0.352645	0.470689	0.411667	0.0834698	7.67619	5.92923	6.80271	1.23529	0.953985	142.705	
51	47	50	46	49	2.82843	97	0.107519	-0.749219	-0.32085	0.605805	16.0762	9.89538	12.9858	4.37049	0.966752	365.141	
20	48	20	48	34	19.799	68	-0.836181	-0.0607457	-0.448464	0.548316	4.89524	12.3785	8.63685	5.29144	0.945477	176.815	
10	1	10	1	5.5	6.36396	11	0.107003	-0.713854	-0.303425	0.580433	3.1619	0.147692	1.6548	2.13137	0.98398	77.1436	
2	0	2	0	1	1.41421	2	-0.10529	0	-0.0526451	0.0744515	0.590476	0	0.295238	0.41753	0.99705	71.9333	
480	273	276	69	376.5	146.371	549	1.55087	0.170684	0.860777	0.97594	199.105	74.6154	136.86	88.0273	0.431271	225.528	
9	33	9	33	21	16.9706	42	-0.395182	-1.44152	-0.918353	0.739876	2.47619	5.31077	3.89348	2.00435	0.973914	164.218	
2	19	2	19	10.5	12.0208	21	-0.594191	0.114157	-0.240017	0.500878	0.47619	5.13846	2.80733	3.29672	0.978542	160.882	
0	96	0	96	48	67.8823	96	0	-0.0330741	-0.016537	0.0233869	0	24.9446	12.4723	17.6385	0.971536	558.615	
6	23	6	23	14.5	12.0208	29	1.26925	0.927542	1.09839	0.241623	2.51429	7.56615	5.04022	3.57221	0.933975	86.4897	
2	14	2	14	8	8.48528	16	0.220643	0.902149	0.561396	0.481898	0.666667	4.63077	2.64872	2.80304	0.991884	394.726	
27	42	26	41	34.5	10.6066	68	-0.95893	1.46291	0.251988	1.7125	6.4	15.2554	10.8277	6.2617	0.978271	554.667	
6	19	6	19	12.5	9.19239	25	0.00446264	1.0222	0.513332	0.71965	1.84762	6.40615	4.12689	3.22337	0.982802	276.774	
15	8	15	8	11.5	4.94975	23	-0.151506	-0.495362	-0.323434	0.243142	4.4381	1.76615	3.10212	1.88935	0.963806	75.6359	
1	17	1	17	9	11.3137	18	-1.15945	0.000323618	-0.579561	0.820081	0.133333	4.45538	2.29436	3.05615	0.976897	125.144	
183	4	183	4	93.5	126.572	187	-1.12655	-0.0366592	-0.581602	0.770666	41.9333	1.03385	21.4836	28.9203	0.562119	41.0667	
6	203	5	202	104.5	139.3	208	-1.44101	-1.9224	-1.68171	0.3404	1.08571	27.3754	14.2305	18.5896	0.84773	114.477	
1	15	1	15	8	9.89949	16	-1.15945	0.555584	-0.301931	1.21271	0.133333	4.56	2.34667	3.13013	0.952503	61.9897	
2	14	2	14	8	8.48528	16	-0.0238069	-0.81478	-0.419293	0.559302	0.609524	2.8	1.70476	1.5489	0.990604	214.041	
2	327	1	326	164.5	229.81	328	0.465093	3.62273	2.04391	2.23279	0.72381	163.72	82.2219	115.256	0.420399	160.89	
28	24	28	24	26	2.82843	52	-0.659166	0.15334	-0.252913	0.574529	7.25714	6.55385	6.90549	0.497306	0.964865	193.805	
494	414	252	172	454	56.5685	666	-0.843161	-1.30758	-1.07537	0.328397	123.124	72.8923	98.0081	35.519	0.488981	184.285	
5	33	5	33	19	19.799	38	-0.28123	1.13964	0.429204	1.00471	1.40952	11.2862	6.34784	6.98383	0.970255	258.982	
21	8	21	8	14.5	9.19239	29	0.969273	1.28583	1.12755	0.223841	7.98095	2.95385	5.4674	3.5547	0.984419	306.046	
3	33	3	33	18	21.2132	36	-1.00949	-0.136322	-0.572904	0.61742	0.609524	8.33231	4.47092	5.46083	0.952805	116.833	
24	27	24	27	25.5	2.12132	51	-1.22665	1.34894	0.0611476	1.82122	5.2	9.66769	7.43385	3.15914	0.984517	520.259	
17	13	16	12	15	2.82843	29	0.846582	1.81765	1.33212	0.686648	6.32381	5.22462	5.77421	0.777248	0.953684	121.462	
27	11	27	11	19	11.3137	38	-0.0426413	-1.07434	-0.558489	0.729519	8.21905	1.95077	5.08491	4.43234	0.973014	156.462	
28	7	28	7	17.5	14.8492	35	0.453501	-0.478428	-0.0124633	0.658974	9.54286	1.54769	5.54527	5.65344	0.932888	66.8385	
19	1	19	1	10	12.7279	20	-0.808124	-0.310532	-0.559328	0.351851	4.68571	0.212308	2.44901	3.16318	0.989243	169.582	
23	31	23	31	27	5.65685	54	-0.0708849	-0.754084	-0.412484	0.483095	6.95238	6.47692	6.71465	0.336199	0.966886	200.808	
14	23	14	23	18.5	6.36396	37	0.227177	-1.09772	-0.435271	0.936843	4.55238	4.20615	4.37927	0.24482	0.962587	115.79	
19	7	19	7	13	8.48528	26	0.18914	-1.33074	-0.570801	1.07472	6.11429	1.03692	3.5756	3.59024	0.974724	113.777	
23	21	23	21	22	1.41421	44	-1.3972	1.58408	0.093438	2.10808	4.68571	7.92308	6.3044	2.28916	0.960606	171.215	
37	51	37	51	44	9.89949	88	-1.53369	-0.765894	-1.14979	0.542913	7.27619	10.6892	8.98271	2.41338	0.975155	380.497	
22	18	22	18	20	2.82843	40	-0.258017	-0.104171	-0.181094	0.108786	6.34286	4.57846	5.46066	1.24762	0.952287	109.456	
0	43	0	43	21.5	30.4056	43	0	-1.6351	-0.81755	1.15619	0	6.41231	3.20615	4.53419	0.99074	443.077	
4	31	4	31	17.5	19.0919	35	0.467365	-1.10067	-0.316654	1.10877	1.40952	5.72	3.56476	3.04797	0.955436	93.0872	
3	5	3	5	4	1.41421	8	-0.395378	1.59149	0.598056	1.40493	0.8	2.04615	1.42308	0.881164	0.985613	110.972	
5	17	4	16	11	8.48528	21	0.345544	-0.398788	-0.0266223	0.526322	1.69524	3.95077	2.823	1.5949	0.973198	116.913	
12	25	11	24	18.5	9.19239	36	-1.64384	-0.569227	-1.10653	0.759865	2.13333	5.53231	3.83282	2.40344	0.833007	25.3923	
15	15	15	15	15	0	30	0.0462984	1.32455	0.685423	0.903859	4.66667	5.43077	5.04872	0.540302	0.960617	130.836	
19	32	19	32	25.5	9.19239	51	-1.83198	-1.11671	-1.47434	0.505775	3.21905	5.87385	4.54645	1.87723	0.988132	414.295	
7	41	7	41	24	24.0416	48	0.572816	-1.59744	-0.51231	1.5346	2.49524	6.20923	4.35223	2.62619	0.968177	152.754	
22	38	21	37	30	11.3137	59	-1.41953	0.714451	-0.352539	1.50895	4.4381	11.8462	8.14212	5.23829	0.942697	159.382	
22	6	20	4	14	11.3137	26	0.357585	-0.0637837	0.146901	0.297953	7.35238	1.53846	4.44542	4.11106	0.964989	104.29	
6	28	6	28	17	15.5563	34	-1.36873	-0.403693	-0.886213	0.682386	1.12381	6.53538	3.8296	3.82656	0.968775	146.403	
3	10	3	10	6.5	4.94975	13	1.38553	-0.851822	0.266856	1.58205	1.35238	1.93846	1.64542	0.414422	0.994784	331.249	
6	14	6	14	10	5.65685	20	-0.0678108	-0.156864	-0.112337	0.0629702	1.80952	3.50154	2.65553	1.19644	0.995262	610.621	
14	1	14	1	7.5	9.19239	15	-0.211226	-1.15559	-0.683407	0.667764	4.07619	0.0769231	2.07656	2.82791	0.985837	107.305	
34	36	32	34	35	1.41421	68	0.0311234	-0.863789	-0.416333	0.632799	10.5333	7.26462	8.89897	2.31133	0.968682	269.846	
20	2	20	2	11	12.7279	22	0.825484	-1.22394	-0.199226	1.44916	7.39048	0.224615	3.80755	5.06703	0.958507	68.3154	
6	30	6	30	18	16.9706	36	-0.393041	-0.517177	-0.455109	0.0877775	1.6381	6.76615	4.20212	3.62609	0.988168	415.613	
16	3	16	3	9.5	9.19239	19	-0.222962	-0.90766	-0.565311	0.484154	4.64762	0.495385	2.5715	2.93607	0.97673	85.8692	
11	17	11	17	14	4.24264	28	-0.165081	-0.975554	-0.570317	0.573091	3.2381	3.22154	3.22982	0.0117074	0.94714	61.059	
12	79	11	78	45.5	47.3762	90	-0.658577	0.1668	-0.245889	0.583629	3.06667	21.5908	12.3287	13.0985	0.937989	238.597	
30	16	29	15	23	9.89949	45	-0.802658	0.41928	-0.191689	0.864041	7.46667	4.69538	6.08103	1.95959	0.971316	198.728	
12	18	12	18	15	4.24264	30	-0.437396	0.790989	0.176796	0.868599	3.27619	5.76923	4.52271	1.76285	0.890648	44.259	
7	5	7	5	6	1.41421	12	-0.0325829	-0.43816	-0.235371	0.286786	2.13333	1.10769	1.62051	0.725238	0.990099	149.195	
27	2	27	2	14.5	17.6777	29	-0.431225	-0.155131	-0.293178	0.195228	7.44762	0.486154	3.96689	4.9225	0.968674	96.1744	
7	10	7	10	8.5	2.12132	17	-0.733571	-0.62896	-0.681265	0.0739715	1.71429	2.11692	1.9156	0.284708	0.987765	161.164	
14	14	13	13	14	0	27	-0.211226	0.815581	0.302178	0.726063	4.07619	4.53846	4.30733	0.326875	0.97257	159.349	
9	19	9	19	14	7.07107	28	0.740194	-0.150322	0.294936	0.62969	3.31429	4.76923	4.04176	1.0288	0.993377	641.085	
14	13	14	13	13.5	0.707107	27	-2.1402	-0.388237	-1.26422	1.23883	1.98095	3.01846	2.49971	0.73363	0.986516	196.1	
18	18	17	17	18	0	35	0.920318	-0.407184	0.256567	0.938685	6.79048	4.17538	5.48293	1.84915	0.926483	69.8949	
3	35	3	35	19	22.6274	38	1.07848	-1.17226	-0.046889	1.59151	1.25714	6.30462	3.78088	3.5691	0.991752	544.038	
11	23	11	23	17	8.48528	34	-1.72758	0.237618	-0.744981	1.3896	1.86667	6.42154	4.1441	3.22078	0.991446	559.008	
21	35	19	33	28	9.89949	54	0.690371	-1.26912	-0.289374	1.38557	7.54286	6.06769	6.80527	1.0431	0.493637	13.2154	
13	21	11	19	17	5.65685	32	-0.147976	1.24972	0.550873	0.988322	3.84762	7.41231	5.62996	2.52062	0.982968	359.621	
19	0	19	0	9.5	13.435	19	-0.595374	0	-0.297687	0.420993	4.99048	0	2.49524	3.5288	0.954725	40.2	
100	30	99	29	65	49.4975	129	-1.87459	0.878678	-0.497956	1.94685	17.6	9.72308	13.6615	5.56983	0.947325	239.262	
54	13	53	12	33.5	28.9914	66	0.896664	-1.52656	-0.314948	1.71348	20.0571	1.88	10.9686	12.8532	0.985656	588.249	
17	20	17	20	18.5	2.12132	37	1.34703	-0.838493	0.254266	1.5454	6.97143	4.01538	5.49341	2.09024	0.985062	340.208	
40	4	40	4	22	25.4558	44	1.54091	0.261345	0.901127	0.904788	16.7429	1.15077	8.94681	11.0253	0.931705	100.779	
10	29	9	28	19.5	13.435	38	2.13431	-0.671342	0.731483	1.9839	4.8	6.22154	5.51077	1.00518	0.987593	460.154	
21	5	21	5	13	11.3137	26	-0.595005	-0.211904	-0.403454	0.270894	5.52381	1.21231	3.36806	3.04869	0.992221	355.338	
30	31	27	28	30.5	0.707107	58	-0.194469	-0.0369528	-0.115711	0.111381	8.8	8.04308	8.42154	0.535225	0.872229	65.1718	
22	28	22	28	25	4.24264	50	-0.0605596	0.418489	0.178964	0.338738	6.66667	8.16923	7.41795	1.06247	0.953538	164.026	
20	35	19	34	27.5	10.6066	54	-0.607861	1.59391	0.493023	1.55688	5.2381	13.0708	9.15443	5.53854	0.947395	194.031	
731	571	307	147	651	113.137	878	2.44894	1.43723	1.94308	0.71539	348.457	203.514	275.985	102.49	0.563431	603.692	
9	32	9	32	20.5	16.2635	41	0.120898	-1.91827	-0.898684	1.44191	2.85714	4.07077	3.46396	0.858163	0.981545	196.818	
1	36	1	36	18.5	24.7487	37	-1.15945	1.60971	0.22513	1.95809	0.133333	13.4769	6.80513	9.43534	0.968899	277.626	
20	10	20	10	15	7.07107	30	0.0771001	-0.932514	-0.427707	0.713905	6.26667	1.87385	4.07026	3.10619	0.952377	73.0154	
70	69	68	67	69.5	0.707107	137	-0.0701329	0.0726973	0.00128218	0.100996	21.181	18.4215	19.8012	1.9512	0.806681	100.764	
41	29	40	28	35	8.48528	69	0.438972	-0.641364	-0.101196	0.763913	13.9048	6.28308	10.0939	5.38935	0.972569	329.754	
2	5	2	5	3.5	2.12132	7	0.220643	-1.06369	-0.421524	0.908162	0.666667	0.818462	0.742564	0.107335	0.990339	79.0615	
26	24	25	23	25	1.41421	49	0.767413	-1.15613	-0.194357	1.36015	9.46667	4.29538	6.88103	3.65665	0.987609	497.133	
6	9	6	9	7.5	2.12132	15	-0.248494	0.161333	-0.0435808	0.289792	1.71429	2.47692	2.0956	0.539266	0.988356	189.115	
25	24	25	24	24.5	0.707107	49	0.209827	-1.27566	-0.532914	1.05039	8.07619	4.08923	6.08271	2.81921	0.976079	231.282	
28	19	27	18	23.5	6.36396	46	-0.139921	1.33737	0.598726	1.0446	8.32381	6.84615	7.58498	1.04486	0.948526	143.495	
1	8	1	8	4.5	4.94975	9	0.742099	0.376777	0.559438	0.258322	0.419048	2.34769	1.38337	1.36376	0.894584	15.459	
178	115	159	96	146.5	44.5477	274	2.38956	3.27263	2.83109	0.624426	84.3524	55.2677	69.81	20.566	0.582691	161.138	
